"id","name","weapon_no","passive_id","card_cost","restriction","image","caption","weapon_type","material_use_cnt","material_add_param","material_exp","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
10024,"魔の結晶石",0,65,1,25,"item_b_z025.swf","ケイオシウムの力を最大限に引き出すことが可能な結晶石",2,10,0,30,,"Evil Crystal","Cristal maléfique",,"魔之结晶石","魔之結晶石",,,"A crystal that draws maximum chaos","Cristal amenant au Chaos.",,"能够引出混沌元素最大力量的结晶石","能夠引出混沌元素最大力量的結晶石",,
10025,"ヘレティック",0,66,1,26,"item_b_z026.swf","失われた技術により作られた針。針とは思えぬほどの頑強さを誇る",2,10,0,30,,"Heretic","Hérétique",,"异教徒","異教徒",,,"A needle made with lost techniques. Known for its impossible hardness","Aiguille extrêmement résistante, forgée selon une technique désormais oubliée.",,"以失传技术製成的针。有着不像是针会有的坚固程度而着名","以失傳技術製成的針。有著不像是針會有的堅固程度而著名",,
10026,"撃滅兵器",0,70,1,27,"item_b_z027.swf","対象を確実に滅ぼすために作られた装甲兵専用の兵器",2,10,0,30,,"Weapons of Annihilation ","Arme de destruction",,"击灭兵器","擊滅兵器",,,"Specially-made weapons for total annihilation","Arme spécialement conçue pour un maximum de dégâts.",,"为了能够确实消灭对象，而特製的装甲兵专用兵器","為了能夠確實消滅對象，而特製的裝甲兵專用兵器",,
10027,"聖なる護爪",0,67,1,28,"item_b_z028.swf","所有者を守る呪いが施された聖なる爪",2,10,0,30,,"Holy Claws","Griffe défensive sacrée",,"神圣护爪","神聖護爪",,,"A holy claw with a protective spell","Griffes sacrées recouvertes d'un maléfice puissant.",,"被施予了保护持有者咒术的神圣之爪","被施予了保護持有者咒術的神聖之爪",,
10028,"必殺の苦無",0,68,1,29,"item_b_z029.swf","確実に相手をしとめるために作られた忍びの暗器",2,10,0,30,,"The Fatal Kunai","Kunai fatal",,"必杀的苦无","必殺的苦無",,,"A sure-kill hidden weapon","Arme secrète conçue pour tuer à coup sûr l'adversaire.",,"能够确实了结对手而製作的忍者暗器","能夠確實了結對手而製作的忍者暗器",,
10029,"アクティブコート",0,69,1,30,"item_b_z030.swf","優れた機能性を持つ追跡行動に適したロングコート",2,10,0,30,,"Active Coat","Active Coat",,"行动大衣","行動大衣",,,"A long overcoat great for tracking movements","Long manteau parfait pour les longues traques.",,"拥有优秀机能性适合追踪行动的长大衣","擁有優秀機能性適合追蹤行動的長大衣",,
10030,"バルディッシュ",0,71,1,31,"item_b_z031.swf","大型の生物を両断することさえ可能と言わしめた機械鉾",2,10,0,30,,"Bardiche","Bardiche",,"逸闻","逸聞",,,"A spear-axe hybrid weapon that pierce through anything","Arme hybride pouvant transpercer tout ce qui se présente à elle.",,"就算是大型生物都一刀两断的机械戟","就算是大型生物都一刀兩斷的機械戟",,
10031,"妖蛆の触手",0,72,1,32,"item_b_z032.swf","全てを飲み込む異形が持つ触手で作られた鞭",2,10,0,30,,"Maggot Tentacles","Tentacules de Vers",,"妖蛆的触手","妖蛆的觸手",,,"A wipe made from alien tentacles","Fouet constitué de tentacules venant d'un autre monde.",,"用能吞食一切的异形之触手製成的鞭","用能吞食一切的異形之觸手製成的鞭",,
10032,"倚天剣",0,73,1,33,"item_b_z033.swf","天を貫くとされる、切れ味の鋭い剣",2,10,0,30,,"Sky-Piercing Sword","Épée céleste",,"倚天剑","倚天劍",,,"A blade sharp enough to pierce the sky","Épée aiguisée pouvant transpercer le ciel.",,"据说能贯穿天空，非常锋利的锐剑","據說能貫穿天空，非常鋒利的銳劍",,
10033,"次元の心臓",0,74,1,34,"item_b_z034.swf","異次元から力をくみ上げ、所有者にその力を還元する心臓",2,10,0,30,,"The Dimension Heart","Cœur dimensionnel",,"次元的心臟","次元的心臟",,,"Transfer energies absorbed from other dimensions to the bearer","Permet de transférer les énergies d'autres dimensions vers son propriétaire.",,"从异次元汲取力量，并将力量转换给持有者的心臟","從異次元汲取力量，並將力量轉換給持有者的心臟",,
10034,"月の古貨",0,75,1,35,"item_b_z035.swf","持ち主に試練を与え、乗り越えることで幸福を与えるとされる古の銀貨",2,10,0,30,,"Ancient Coin of the Moon","Pièce lunaire ancienne",,"月之古硬币","月之古硬幣",,,"A coin that grants its bearer happiness once they pass its trials.","Pièce qui amène le bonheur à son propriétaire une fois que ce dernier a passé les tests.",,"据说会给予持有者试炼，只要能跨过困难就会获得幸福的古老银币","據說會給予持有者試煉，只要能跨過困難就會獲得幸福的古老銀幣",,
10035,"ミーミルグラス",0,76,1,36,"item_b_z036.swf","異界の賢者の知識を覗き見ることが出来る眼鏡",2,10,0,30,,"Mimir's Glass","Lunettes de Mimir",,"密米尔眼镜","密米爾眼鏡",,,"Glasses capable of looking into the wisdom of the other dimensions","Lunettes permettant de voir à travers la Sagesse des autres dimensions.",,"可以窥视异界贤者知识的眼镜","可以窺視異界賢者知識的眼鏡",,
10036,"サンクション",0,77,1,37,"item_b_z037.swf","古来より罪を犯した者に制裁を与え続けてきたタントーナイフ",2,10,0,30,,"Sanction","Sanction",,"制裁","制裁",,,"An ancient knife for punishing the sinned","Ancien couteau permettant de punir les criminels.",,"自古就持续对犯罪者进行制裁的短刀","自古就持續對犯罪者進行制裁的短刀",,
10037,"スゥイートマインド",0,78,1,38,"item_b_z038.swf","精神力を増大させる途方もなく甘いお菓子",2,10,0,30,,"Sweet Mind","Sweet Mind",,"甜心","甜心",,,"A sweet snack to boost your strength","Gâteau sucré redonnant des forces.",,"可以增加精神力却甜得异常的点心","可以增加精神力卻甜得異常的點心",,
10038,"悪戯妖精の時計",0,79,1,39,"item_b_z039.swf","悪戯好きの妖精がモチーフになっている懐中時計",2,10,0,30,,"Pocket Watch of the Gremlins","Montre de poche des gnomes",,"捣蛋妖精的怀錶","搗蛋妖精的懷錶",,,"A gremlin-inspired pocket watch","Montre de poche inspiré des gnomes.",,"以喜欢恶作剧的妖精为原型的怀錶","以喜歡惡作劇的妖精為原型的懷錶",,
10039,"狂乱夢想曲",0,80,1,40,"item_b_z040.swf","夢の中にいるような狂気に陥らせる楽曲が書かれた楽譜",2,10,0,30,,"The Nightmare Rhapsody","Rhapsody aux cauchemars",,"狂乱梦想曲","狂亂夢想曲",,,"A tune that drives listeners insane","Mélodie rendant ses auditeurs fous.",,"写有会让人陷入像在梦中般疯狂的乐谱","寫有會讓人陷入像在夢中般瘋狂的樂譜",,
10040,"フォルティフィアン",0,81,1,41,"item_b_z041.swf","投与した者の身体能力を活性化させる薬剤が入った注射器。",2,10,0,30,,"Tonic","Fortifiant",,"强化剂","強化劑",,,"A syringe with a vitality-boosting serum","Seringue contenant un sérum boostant.",,"装有让受注射者身体能力活性化药剂的注射器","裝有讓受注射者身體能力活性化藥劑的注射器",,
10041,"不屈不絆",0,82,1,42,"item_b_z042.swf","所有者にどのような困難にも打ち勝つ力を与える多節棍。",2,10,0,30,,"Undying Spirit","Esprit immortel",,"不屈不挠","不屈不饒",,,"Nunchuks for breaking through any obstacles","Nunchaku permettant de se défaire de tous les obstacles.",,"给予持有者可以突破任何困难之力的多节棍。","給予持有者可以突破任何困難之力的多節棍。",,
10042,"チュベローズ",0,83,1,43,"item_b_z043.swf","この香りを纏ったものに最上の色香を与える魅惑の香水。",2,10,0,30,,"Tuberose","Tubéreuse",,"夜来香","夜來香",,,"An extremely alluring perfume.","Parfum entêtant donnant de l'allure à celui qui le porte.",,"给予使用这个香水的人最高魅力的魅惑香水。","給予使用這個香水的人最高魅力的魅惑香水。",,
10043,"巨竜の頭骨",0,84,1,44,"item_b_z044.swf","妖術の儀式に使われる巨竜の頭蓋骨。",2,10,0,30,,"Skull of the Great Dragon","Crâne du Grand Dragon",,"巨龙的头骨","巨龍的頭骨",,,"A great dragon skull for evil rituals.","Crâne de dragon utilisé dans des rituels démoniaques.",,"用在妖术仪式中的巨龙头盖骨。","用在妖術儀式中的巨龍頭蓋骨。",,
10044,"祝福の首飾り",0,85,1,45,"item_b_z045.swf","高位の聖人に祝福された強い加護を与えるロザリオ",2,10,0,30,,"The Blessed Jewelry","Collier sacré",,"祝福的首饰","祝福的首飾",,,"A crucifix with great protective powers from a great holy man","Crucifix aux pouvoirs de défense, créé pour un Homme saint.",,"受到高阶圣人祝福带有强力加护的十字架","受到高階聖人祝福帶有強力加護的十字架",,
10045,"ブラストカートリッジ",0,86,1,46,"item_b_z046.swf","高威力の爆発物が収められたカートリッジ",2,10,0,30,,"Blasting Cartridge","Blasting Cartridge",,"爆破弹","爆破彈",,,"A highly explosive magazine","Cartouche hautement explosive.",,"装有高威力爆炸物的弹荚","裝有高威力爆炸物的彈莢",,
10046,"HFブレード",0,87,1,47,"item_b_z047.swf","高周波振動により破壊力を増大させた刀",2,10,0,30,,"HF Blade","HF Blade",,"高周波震动刀","高周波震動刀",,,"A broadsword with strong vibrations","Épée rendue plus résistante grâce à aux ultrasons.",,"以高週波震动增加破坏力的刀","以高週波震動增加破壞力的刀",,
10047,"プロイビート",0,88,1,48,"item_b_z048.swf","凄まじい力を得る、手にした者に絶望を与える禁断の剣",2,10,0,30,,"Taboo","Tabou",,"禁忌","禁忌",,,"Grants great power to the bearer, but even greater desperation","Donne de grands pouvoirs à son propriétaire, mais provoque également un profond désespoir.",,"虽然能获得强大力量，但却会使持有者绝望的禁断之剑","雖然能獲得強大力量，但卻會使持有者絕望的禁斷之劍",,
10048,"ドリームフェザー",0,89,1,49,"item_b_z049.swf","少女の夢を具現化することが出来る強力な魔法のアイテム",2,10,0,30,,"Dream Feather","Dream Feather",,"梦幻羽毛","夢幻羽毛",,,"A magic item that makes your dream item come true","Objet magique permettant de réaliser tous les rêves.",,"能够让少女的梦具现化的强力魔法道具","能夠讓少女的夢具現化的強力魔法道具",,
10049,"ダンタリオン",0,90,1,50,"item_b_z050.swf","人の心を意のままに操る力を持つ杖",2,10,0,30,,"Dantalion","Dantalion",,"但他林","但他林",,,"A staff that grants your every wish","Bâton exauçant tous les vœux.",,"能够随心所欲操纵人心的杖","能夠隨心所欲操縱人心的杖",,
10050,"ティターン",0,91,1,51,"item_b_z051.swf","常人では持ち上げることすら敵わない、巨人によって作られた鉄槌",2,10,0,30,,"Titan","Titan",,"泰坦","泰坦",,,"A metal hammer made for the giants","Marteau de métal pour les géants.",,"常人连拿都拿不起来的，巨人所製作的铁鎚","常人連拿都拿不起來的，巨人所製作的鐵鎚",,
10051,"スカラベ",0,92,1,52,"item_b_z052.swf","より効率よくマイクロマシンにエネルギーを充填できる電子蟲筒",2,10,0,30,,"Scarab","Scarabée",,"圣甲虫","聖甲蟲",,,"An electronic bug tube that feeds energy to micro machines efficiently","Tube électronique permettant de recharger efficacement les micro machines.",,"能够更有效率为毫微机器充填能量的电子虫筒","能夠更有效率為毫微機器充填能量的電子蟲筒",,
10052,"ガーンデーヴァ",0,93,1,53,"item_b_z053.swf","異界の炎の神による加護を受けた弓。",2,10,0,30,,"Gandiva","Gandiva",,"甘迪亚","甘迪亞",,,"A bow protected by the Fire God from other dimensions","Arc protégé par la puissance d'un Dieu du Feu venant d'une autre dimension.",,"受到异界炎神加护的弓。","受到異界炎神加護的弓。",,
10053,"スエールテ",0,94,1,54,"item_b_z054.swf","持ち主をより良い方向に導くとされるマチェット",2,10,0,30,,"Luck","Luck",,"幸运","幸運",,,"A machete that legend says will guide its bearer with good directions","Machette guidant son propriétaire vers un avenir plus radieux.",,"据说能够将持有者引导至更好方向的开山刀","據說能夠將持有者引導至更好方向的開山刀",,
10054,"バイアニーニャ",0,95,1,55,"item_b_z055.swf","刃や弾を防ぐ特殊繊維で出来たスカーフ",2,10,0,30,,"Bihianinha","Bihianinha",,"拜亚尼雅","拜亞尼雅",,,"An impenetrable scarf","Écharpe repoussant toutes les lames et balles.",,"以刀枪不入的特殊纤维製成的围巾","以刀槍不入的特殊纖維製成的圍巾",,
10055,"トワイライト",0,97,1,57,"item_b_z056.swf","時間を操るといわれる結晶を封じ込めた杖",2,10,0,30,,"Twilight","Twilight",,"暮光","暮光",,,"A staff with a time-controlling crystal within","Bâton orné d'un cristal permettant de contrôler le temps.",,"封有据说可以操纵时间之结晶的杖","封有據說可以操縱時間之結晶的杖",,
10056,"アヴェルス",0,98,1,58,"item_b_z057.swf","異界の鋼で作られた槍。豪雨のごとき突出力を得る。",2,10,0,30,,"Heavy rain","Averse",,"暴雨","暴雨",,,"A spear made with steel from other dimensions. Possessed the power of thunderstorms.","Faux forgée dans un acier venant d'une autre dimension. Elle permet de contrôler les orages.",,"以异界钢製成的长枪。拥有如豪雨般的刺击能力。","以異界鋼製成的長槍。擁有如豪雨般的刺擊能力。",,
10057,"イロウシェン",0,99,1,59,"item_b_z058.swf","破滅の遺志を持ち、所有者を侵蝕する呪われた大鉈",2,10,0,30,,"Erosion","Érosion",,"侵蚀","侵蝕",,,"A broadsword that bends the will of its bearer","Épée destructive, capable de contrôler la volonté de son propriétaire.",,"带有破灭的遗志，侵蚀持有者的诅咒大铊刀","帶有破滅的遺志，侵蝕持有者的詛咒大鉈刀",,
