"id","name","feat_no","pow","dice_attribute","effect_image","caption","condition","created_at","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
1436,"Exバッシュ",1,12,"physical","cutinmon079_00_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__|強烈な打撃。","S:S3*2","2010-09-20 08:02:20 UTC","Ex Bash","Ex Coup","Ex배쉬","Ex猛击","Ex猛擊","EX Bash","ExBash","[攻撃:__CONDITION__]ATK+__POW__. |A direct strength driven attack.","[攻撃:__CONDITION__]ATK + __POW__|Attaque puissante.","[攻撃:__CONDITION__]ATK+__POW__ |강렬한 타격을 입힌다. ","[攻撃:__CONDITION__]ATK+__POW__|猛烈的打击。","[攻撃:__CONDITION__]ATK+__POW__|猛烈的打擊。","[攻撃:__CONDITION__]ATK+__POW__. Serangan kuat.","[攻撃:__CONDITION__]ATK+__POW__|การฟาดอย่างรุนแรง"
1437,"必殺の構え",12,4,,"cutinmon079_00_skl01.swf","[移動:__CONDITION__]「ATK+__POW__」(1ターン)|次の一撃での必殺を可能とする構え。","LMS:E2+,M0","2010-09-20 08:02:20 UTC","Kill Stance","Attaque fatale","필살의 태세","必杀架势","必殺架勢","Super Stance","เตรียมไม้ตาย","[移動:__CONDITION__]ATK+__POW__ (1 turn). |Gather your strength to deliver a killing blow.","[移動:__CONDITION__]ATK + __POW__ (1 Tour)|Vous pourrez lancer votre Attaque Spéciale au prochain tour.","[移動:__CONDITION__]1턴 동안 ATK+__POW__의 효과를 얻는다. |다음 일격에 필살기의 사용이 가능한 태세를 취한다. ","[移動:__CONDITION__]ATK+__POW__（1回合）|將下次攻击的必殺化的架勢。","[移動:__CONDITION__]ATK+__POW__（1回合）|將下次攻擊的必殺化的架勢。","[移動:__CONDITION__]ATK+__POW__ (1 turn). Mempersiapkan serangan super berikutnya.","[移動:__CONDITION__][ATK+__POW__](1 เทิร์น)|การตั้งท่าเตรียมปล่อยไม้ตายครั้งต่อไป"
1438,"必殺の構え",12,5,,"cutinmon079_00_skl01.swf","[移動:__CONDITION__]「ATK+__POW__」(1ターン)|次の一撃での必殺を可能とする構え。","LMS:E2+,M0","2010-09-20 08:02:20 UTC","Kill Stance","Attaque fatale","필살의 태세","必杀架势","必殺架勢","Super Stance","เตรียมไม้ตาย","[移動:__CONDITION__]ATK+__POW__ (1 turn). |Gather your strength to deliver a killing blow.","[移動:__CONDITION__]ATK + __POW__ (1 Tour)|Vous pourrez lancer votre Attaque Spéciale au prochain tour.","[移動:__CONDITION__]1턴 동안 ATK+__POW__의 효과를 얻는다. |다음 일격에 필살기의 사용이 가능한 태세를 취한다. ","[移動:__CONDITION__]ATK+__POW__（1回合）|將下次攻击的必殺化的架勢。","[移動:__CONDITION__]ATK+__POW__（1回合）|將下次攻擊的必殺化的架勢。","[移動:__CONDITION__]ATK+__POW__ (1 turn). Mempersiapkan serangan super berikutnya.","[移動:__CONDITION__][ATK+__POW__](1 เทิร์น)|การตั้งท่าเตรียมปล่อยไม้ตายครั้งต่อไป"
1439,"Ex必殺の構え",12,9,,"cutinmon079_00_skl01.swf","[移動:__CONDITION__]「ATK+__POW__」(1ターン)|次の一撃での必殺を可能とする構え。","LMS:E3+","2010-09-20 08:02:20 UTC","Ex Kill Stance","Ex Attaque fatale","Ex필살의 태세","Ex必杀架势","Ex必殺架勢","EX Super Stance","เตรียมไม้ตาย","[移動:__CONDITION__]ATK+__POW__ (1 turn). |Gather your strength to deliver a killing blow.","[移動:__CONDITION__]ATK + __POW__ (1 Tour)|Vous pourrez lancer votre Attaque Spéciale au prochain tour.","[移動:__CONDITION__]1턴 동안 ATK+__POW__의 효과를 얻는다. |다음 일격에 필살기의 사용이 가능한 태세를 취한다. ","[移動:__CONDITION__]ATK+__POW__（1回合）|將下次攻击的必殺化的架勢。","[移動:__CONDITION__]ATK+__POW__（1回合）|將下次攻擊的必殺化的架勢。","[移動:__CONDITION__]ATK+__POW__ (1 turn). Mempersiapkan serangan super berikutnya.","[移動:__CONDITION__][ATK+__POW__](1 เทิร์น)|การตั้งท่าเตรียมปล่อยไม้ตายครั้งต่อไป"
1440,"血の恵み",15,5,,"cutinmon079_00_skl02.swf","[防御:__CONDITION__]DEF+__POW__,防御成功時に防御値が上回った数値分のプレイヤーのHPを回復|自らの血液を生命力に変える。","LMS:E2+,D3+","2010-09-20 08:02:20 UTC","Blood's Blessing","Eclaboussure de Sang","피의 축복","血之恩赐","血之恩賜","Splash of Blood","พรโลหิต","[防御:__CONDITION__]DEF+__POW__, On a successful defense, recover HP equal to the points exceeding the cost of defense. |Change your fate with the power of your own blood.","[防御:__CONDITION__]DEF + __POW__, Si votre Phase de Défense est efficace, le reste de vos points de Défense seront utilisés pour régénérer votre HP.|Utilisation de votre propre sang pour vous soigner.","[防御:__CONDITION__]DEF+__POW__. 방어 성공시 방어력과 공격력의 차만큼 캐릭터의 HP를 회복한다. |자신의 피를 생명력으로 바꾼다. ","[防御:__CONDITION__]DEF+__POW__，防御成功时，自身回复与所超过之防御同值的HP|将自身的血液转换为生命力。","[防御:__CONDITION__]DEF+__POW__,防禦成功時，自身回復與所超過之防禦同值的HP|將自身的血液轉換為生命力。","[防御:__CONDITION__]DEF+__POW__. Memulihkan HP sebesar jumlah dadu putih ekstra pada Defense Phase. Menggunakan darah untuk memulihkan diri.","[防御:__CONDITION__]DEF+__POW__, เมื่อป้องกันสำเร็จจะทำการฟื้น HP ผู้เล่นด้วยแต้มป้องกันที่เพิ่มขึ้น|เปลี่ยนเลือดของตนให้เป็นพลังชีวิต"
1441,"血の恵み",15,6,,"cutinmon079_00_skl02.swf","[防御:__CONDITION__]DEF+__POW__,防御成功時に防御値が上回った数値分のプレイヤーのHPを回復|自らの血液を生命力に変える。","LMS:E2+,D3+","2010-09-20 08:02:20 UTC","Blood's Blessing","Eclaboussure de Sang","피의 축복","血之恩赐","血之恩賜","Splash of Blood","พรโลหิต","[防御:__CONDITION__]DEF+__POW__, On a successful defense, recover HP equal to the points exceeding the cost of defense. |Change your fate with the power of your own blood.","[防御:__CONDITION__]DEF + __POW__, Si votre Phase de Défense est efficace, le reste de vos points de Défense seront utilisés pour régénérer votre HP.|Utilisation de votre propre sang pour vous soigner.","[防御:__CONDITION__]DEF+__POW__. 방어 성공시 방어력과 공격력의 차만큼 캐릭터의 HP를 회복한다. |자신의 피를 생명력으로 바꾼다. ","[防御:__CONDITION__]DEF+__POW__，防御成功时，自身回复与所超过之防御同值的HP|将自身的血液转换为生命力。","[防御:__CONDITION__]DEF+__POW__,防禦成功時，自身回復與所超過之防禦同值的HP|將自身的血液轉換為生命力。","[防御:__CONDITION__]DEF+__POW__. Memulihkan HP sebesar jumlah dadu putih ekstra pada Defense Phase. Menggunakan darah untuk memulihkan diri.","[防御:__CONDITION__]DEF+__POW__, เมื่อป้องกันสำเร็จจะทำการฟื้น HP ผู้เล่นด้วยแต้มป้องกันที่เพิ่มขึ้น|เปลี่ยนเลือดของตนให้เป็นพลังชีวิต"
1442,"Ex血の恵み",15,10,,"cutinmon079_00_skl02.swf","[防御:__CONDITION__]DEF+__POW__,防御成功時に防御値が上回った数値分のプレイヤーのHPを回復|自らの血液を生命力に変える。","LMS:E2+,D5+","2010-09-20 08:02:20 UTC","Ex Blood's Blessing","Ex Eclaboussure de Sang","Ex피의 축복","Ex血之恩赐","Ex血之恩賜","EX Splash of Blood","Ex พรโลหิต","[防御:__CONDITION__]DEF+__POW__, On a successful defense, recover HP equal to the points exceeding the cost of defense. |Change your fate with the power of your own blood.","[防御:__CONDITION__]DEF + __POW__, Si votre Phase de Défense est efficace, le reste de vos points de Défense seront utilisés pour régénérer votre HP.|Utilisation de votre propre sang pour vous soigner.","[防御:__CONDITION__]DEF+__POW__. 방어 성공시 방어력과 공격력의 차만큼 캐릭터의 HP를 회복한다. |자신의 피를 생명력으로 바꾼다. ","[防御:__CONDITION__]DEF+__POW__，防御成功时，自身回复与所超过之防御同值的HP|将自身的血液转换为生命力。","[防御:__CONDITION__]DEF+__POW__,防禦成功時，自身回復與所超過之防禦同值的HP|將自身的血液轉換為生命力。","[防御:__CONDITION__]DEF+__POW__. Memulihkan HP sebesar jumlah dadu putih ekstra pada Defense Phase. Menggunakan darah untuk memulihkan diri.","[防御:__CONDITION__]DEF+__POW__, เมื่อป้องกันสำเร็จจะทำการฟื้น HP ผู้เล่นด้วยแต้มป้องกันที่เพิ่มขึ้น|เปลี่ยนเลือดของตนให้เป็นพลังชีวิต"
1443,"精神力吸収",40,4,,"cutinmon079_00_skl03.swf","[移動:__CONDITION__]相手の手札の特殊カードを3枚まで奪う|不吉なオーラを纏い、相手の精神力を奪取する。","LMS:E1,A1,S1","2010-09-20 08:02:20 UTC","Spirit Drain","Succion spirituelle","정신력 흡수","精神力吸收","精神力吸收","Spiritual Absorption","ดูดพลังวิญญาณ","[移動:__CONDITION__]Steal up to 3 of opponent's cards with a Special side. |Drain your opponent's will to fight with a sinister aura.","[移動:__CONDITION__]Volez jusqu'à 3cartes spéciales de votre adversaire.|Cette aura funeste aspire les forces de votre adversaire.","[移動:__CONDITION__]상대의 손패에 있는 특수카드를 3장까지 빼앗는다. |불길한 오오라를 내뿜어 상대의 정신력을 혼란시킨다. ","[移動:__CONDITION__]夺取对战对手手牌中最多3张的特殊卡|缠绕不祥的能量，夺取对手的精神力。","[移動:__CONDITION__]奪取對戰對手手牌中最多3張的特殊卡|纏繞不祥的能量，奪取對手的精神力。","[移動:__CONDITION__]Mencuri semua kartu Special dari musuh. Aura kegelapan yang menyerap kekuatan lawan.","[移動:__CONDITION__]ขโมยการ์ดพิเศษของศัตรูทั้งหมด|อาบออร่าแห่งโชคร้ายแล้วดูดพลังจิตใจ"
1444,"精神力吸収NONE",40,3,,"cutinmon079_00_skl03.swf","[移動:__CONDITION__]相手の手札の特殊カードを3枚まで奪う|不吉なオーラを纏い、相手の精神力を奪取する。","LMS:E1,A1,S1","2010-09-20 08:02:20 UTC","Spirit Drain None","Succion spirituelle NONE","정신력 흡수","精神力吸收NONE","精神力吸收NONE","Spiritual Absorption NONE","ดูดพลังวิญญาณ None","[移動:__CONDITION__]Steal up to 3 of opponent's cards with a Special side. |Drain your opponent's will to fight with a sinister aura.","[移動:__CONDITION__]Volez jusqu'à 3cartes spéciales de votre adversaire.|Cette aura funeste aspire les forces de votre adversaire.","[移動:__CONDITION__]상대의 손패에 있는 특수카드를 3장까지 빼앗는다. |불길한 오오라를 내뿜어 상대의 정신력을 혼란시킨다. ","[移動:__CONDITION__]夺取对战对手手牌中最多3张的特殊卡|缠绕不祥的能量，夺取对手的精神力。","[移動:__CONDITION__]奪取對戰對手手牌中最多3張的特殊卡|纏繞不祥的能量，奪取對手的精神力。","[移動:__CONDITION__]Mencuri semua kartu Special dari musuh. Aura kegelapan yang menyerap kekuatan lawan.","[移動:__CONDITION__]ขโมยการ์ดพิเศษของศัตรูทั้งหมด|อาบออร่าแห่งโชคร้ายแล้วดูดพลังจิตใจ"
1445,"Ex精神力吸収",40,3,,"cutinmon079_00_skl03.swf","[移動:__CONDITION__]相手の手札の特殊カードを3枚まで奪う|不吉なオーラを纏い、相手の精神力を奪取する。","LMS:EW*3","2010-09-20 08:02:20 UTC","Ex Spirit Drain","Ex Succion spirituelle ","Ex정신력 흡수","Ex精神力吸收","Ex精神力吸收","EX Spiritual Absorption","Ex ดูดพลังวิญญาณ","[移動:__CONDITION__]Steal up to 3 of opponent's cards with a Special side. |Drain your opponent's will to fight with a sinister aura.","[移動:__CONDITION__]Volez jusqu'à 3cartes spéciales de votre adversaire.|Cette aura funeste aspire les forces de votre adversaire.","[移動:__CONDITION__]상대의 손패에 있는 특수카드를 3장까지 빼앗는다. |불길한 오오라를 내뿜어 상대의 정신력을 혼란시킨다. ","[移動:__CONDITION__]夺取对战对手手牌中最多3张的特殊卡|缠绕不祥的能量，夺取对手的精神力。","[移動:__CONDITION__]奪取對戰對手手牌中最多3張的特殊卡|纏繞不祥的能量，奪取對手的精神力。","[移動:__CONDITION__]Mencuri semua kartu Special dari musuh. Aura kegelapan yang menyerap kekuatan lawan.","[移動:__CONDITION__]ขโมยการ์ดพิเศษของศัตรูทั้งหมด|อาบออร่าแห่งโชคร้ายแล้วดูดพลังจิตใจ"
1446,"Rud・913",228,5,"physical","cutinmon080_00_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__,遠距離に移動する|加速装置。","S:S3+,M1+","2010-09-20 08:02:20 UTC","Rud 913","Rud-913","Rud-913","Rud-913","Rud-913",,"Rud-913","[攻撃:__CONDITION__]ATK+__POW__, Move to long range. |An acceleration mechanism.","[攻撃:__CONDITION__]ATK+__POW__, Déplacez-vous sur une grande distance.|Appareil permettant une accélération.","[攻撃:__CONDITION__]ATK+__POW__. 원거리로 이동한다. |가속 장치","[攻撃:__CONDITION__]ATK+__POW__，移動到遠距離|加速裝置。","[攻撃:__CONDITION__]ATK+__POW__,移動到遠距離|加速裝置。",,"[攻撃:__CONDITION__]ATK+__POW__, เคลื่อนย้ายระยะไกล|อุปกรณ์เพิ่มความเร็ว"
1447,"Rud・913",228,6,"physical","cutinmon080_00_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__,遠距離に移動する|加速装置。","S:S3+,M1+","2010-09-20 08:02:20 UTC","Rud 913","Rud-913","Rud-913","Rud-913","Rud-913",,"Rud-913","[攻撃:__CONDITION__]ATK+__POW__, Move to long range. |An acceleration mechanism.","[攻撃:__CONDITION__]ATK+__POW__, Déplacez-vous sur une grande distance.|Appareil permettant une accélération.","[攻撃:__CONDITION__]ATK+__POW__. 원거리로 이동한다. |가속 장치","[攻撃:__CONDITION__]ATK+__POW__，移動到遠距離|加速裝置。","[攻撃:__CONDITION__]ATK+__POW__,移動到遠距離|加速裝置。",,"[攻撃:__CONDITION__]ATK+__POW__, เคลื่อนย้ายระยะไกล|อุปกรณ์เพิ่มความเร็ว"
1448,"Ex Rud・913",228,10,"physical","cutinmon080_00_skl00.swf","[攻撃:__CONDITION__]ATK+__POW__,遠距離に移動する|加速装置。","S:S4+,M1+","2010-09-20 08:02:20 UTC","Ex Rud 913","Ex Rud-913","Ex Rud-913","Ex Rud-913","Ex Rud-913",,"ExRud-913","[攻撃:__CONDITION__]ATK+__POW__, Move to long range. |An acceleration mechanism.","[攻撃:__CONDITION__]ATK+__POW__, Déplacez-vous sur une grande distance.|Appareil permettant une accélération.","[攻撃:__CONDITION__]ATK+__POW__. 원거리로 이동한다. |가속 장치","[攻撃:__CONDITION__]ATK+__POW__，移動到遠距離|加速裝置。","[攻撃:__CONDITION__]ATK+__POW__,移動到遠距離|加速裝置。",,"[攻撃:__CONDITION__]ATK+__POW__, เคลื่อนย้ายระยะไกล|อุปกรณ์เพิ่มความเร็ว"
1449,"Von・541",229,3,,"cutinmon080_00_skl01.swf","[防御:__CONDITION__]DEF+__POW__,この戦闘で10以上のダメージを受けるとき、相手にダメージを全て反射する|グローブより特殊なバリアを展開する。","LMS:D1+,E1+","2010-09-20 08:02:20 UTC","Von 541","Von-541","Von-541","Von-541","Von-541",,"Von-541","[防御:__CONDITION__]DEF+__POW__, If you take more than 10 damage during this battle, that damage is redirected to your opponent. |A recently developed special barrier.","[防御:__CONDITION__]DEF+__POW__, Lors de cette Bataille, lorsque vous recevez plus de 10 dégâts lors d'une attaque, vous renvoyez les dégâts à votre adversaire.|Créer une barrière grâce à vos gants spéciaux.","[防御:__CONDITION__]DEF+__POW__. 이 전투에서10이상의 데미지를 받을 때, 상대에게 데미지를 모두 반사한다.|글러브로부터 특수한 베리어를 전개한다. ","[防御:__CONDITION__]DEF+__POW__，在這次戰鬥中，將會受到10點以上的戰鬥傷害時，會將此次傷害全部反射到對手身上|藉由手套所展開的特殊屏障。","[防御:__CONDITION__]DEF+__POW__,在這次戰鬥中，將會受到10點以上的戰鬥傷害時，會將此次傷害全部反射到對手身上|藉由手套所展開的特殊屏障。",,"[防御:__CONDITION__]DEF+__POW__, เมื่อได้รับความเสียหายเกิน 10 แต้มจะยิงค่าความเสียหายนั้นกลับไปยังศัตรู|แผ่ขยายบาเรียแบบพิเศษจากถุงมือ"
