"id","u_type","u_value","b_type","b_value","event_no","caption","image"
3410,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3411,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3412,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3413,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3414,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3415,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3416,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3417,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3418,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3419,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3420,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3421,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3422,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3423,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3424,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3425,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3426,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3427,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3428,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3429,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3430,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3431,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3432,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3433,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3434,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3435,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3436,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3437,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3438,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3439,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3440,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3441,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3442,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3443,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3444,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3445,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3446,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3447,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3448,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3449,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3450,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3451,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3452,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3453,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3454,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3455,2,3,3,3,0,"このカードは銃3・盾3として扱う",
3456,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3457,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3458,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3459,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3460,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3461,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3462,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3463,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3464,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3465,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3466,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3467,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3468,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3469,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3470,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3471,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3472,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3473,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3474,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3475,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3476,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3477,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3478,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3479,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3480,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3481,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3482,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3483,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3484,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3485,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3486,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3487,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3488,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3489,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3490,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3491,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3492,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3493,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3494,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3495,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3496,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3497,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3498,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3499,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3500,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3501,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3502,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3503,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3504,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3505,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3506,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3507,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3508,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3509,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3510,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3511,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3512,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3513,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3514,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3515,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3516,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3517,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3518,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3519,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3520,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3521,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3522,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3523,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3524,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3525,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3526,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3527,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3528,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3529,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3530,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3531,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3532,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3533,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3534,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3535,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3536,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3537,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3538,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3539,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3540,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3541,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3542,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3543,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3544,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3545,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3546,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3547,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3548,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3549,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3550,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3551,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3552,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3553,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3554,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3555,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3556,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3557,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3558,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3559,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3560,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3561,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3562,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3563,5,3,3,3,0,"このカードは特殊3・盾3として扱う",
3564,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3565,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3566,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3567,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3568,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3569,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3570,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3571,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3572,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3573,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3574,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3575,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3576,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3577,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3578,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3579,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3580,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3581,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3582,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3583,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3584,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3585,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3586,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3587,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3588,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3589,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3590,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3591,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3592,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3593,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3594,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3595,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3596,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3597,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3598,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3599,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3600,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3601,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3602,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3603,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3604,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3605,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3606,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3607,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3608,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3609,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3610,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3611,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3612,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3613,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3614,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
3615,0,1,0,1,19,"提出時に２ダメージを受ける（ジェミーは影響を受けない）","card_ev_950.swf"
