"id","name","allocation_type","chara_card_id","weapon_card_id","equip_card_id","event_card_id","ai_rank","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai"
30038,"導都からの刺客",0,"85+95+215",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Assassin","Assassin","자객","来自导都的刺客","來自導都的刺客","Assassin","นักฆ่า"
30039,"監視者",0,"85+215+225",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Observer","Tuteur","감시자","监视者","監視者","Observer","ผู้สังเกตการณ์"
30040,"燃ゆる戦士",0,"1039+1102+235",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Flaming Warrior","Guerrier de Braises","타오르는 전사","燃烧的战士","燃燒的戰士","Ember Warriors","นักรบผู้เร่าร้อน"
30041,"隻腕の戦士",0,"1078+1093+245",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"One-armed Warrior","Manchot Niveau","외팔의 전사","独臂的战士","獨臂的戰士","One-Armed Warrior","นักรบแขนเดียว"
30042,"白衣の男",0,"105+155+255",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"White-robed Man","Guerrier Blanc Niveau","백의 남자","白衣男子","白衣男子","White Coat","ชายชุดขาว"
30043,"猛き神獣",0,"1030+1063+265",0,0,"3/3/3/11/11/11/19/19/19/23/23/33/33/34/38/38/40/43",10,"Divine Beast","Bête Divine Niveau","맹렬한 신수","勇猛神兽","勇猛神獸","Divine Beast Tamer","สัตว์เทพ"
30044,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30045,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30046,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30047,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30048,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30049,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30050,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30051,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30052,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30053,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30054,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30055,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30056,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30057,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30058,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30059,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30060,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30061,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30062,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30063,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30064,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30065,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30066,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30067,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30068,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30069,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30070,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30071,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30072,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30073,"パンプキング",0,20014,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"Pumpking","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
30074,"クランプス亜種",0,20015,0,0,"23/23/23/23/23/23",10,"Krampus","Sous-espèce de Crumps","크램프스","羊角兽（稀有種）","羊角獸（稀有種）","Cramps Subspecies",
30075,"フロレンスEx",0,"1087+195+265",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Florence Ex","Florence Ex","플로렌스 Ex","佛罗伦斯Ex","佛羅倫斯Ex","Florence Ex","ฟลอเรนซ์ EX"
30076,"パルモEx",0,"1030+165+275",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Palmo Ex","Palmo Ex","파르모 Ex","帕茉Ex","帕茉Ex","Palmo Ex","พาลโม EX"
30077,"アスラEx",0,"1098+1090+285",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Asura Ex","Asura Ex","아수라 Ex","阿修罗Ex","阿修羅Ex","Asura Ex","อาซูร่า EX"
30078,"ブロウニングEx",0,"314+385+295",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Browning Ex","Browning Ex","브라우닝 Ex","布朗宁Ex","布朗寧Ex","Browning Ex","บราวนิ่ง EX"
30079,"マルセウスEx",0,"303+304+305",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Marseus Ex","Marseus Ex","마르세우스 Ex","玛尔瑟斯Ex","瑪爾瑟斯Ex","Marseus Ex","มาร์เซอุส EX"
30080,"リュカEx",0,"275+285+325",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Luka Ex","Luka Ex","루카 Ex","鲁卡Ex","魯卡Ex","Luka Ex","ลูคา EX"
30081,"ステイシアEx",0,"1103+1131+335",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Stacia Ex","Stacia Ex","스테이시아 Ex","史塔夏Ex","史塔夏Ex","Stacia Ex","สเตเซีย EX"
30082,"ヴォランドEx",0,"1133+375+345",0,0,"3/3/3/5/11/11/11/13/19/19/21/22/22/24/22/22/24/34",10,"Voland Ex","Vorand Ex","볼랜드 Ex","沃兰德Ex","沃蘭德Ex","Voland Ex","โวลันด์ EX"
30083,"クレーニヒ49(50)",0,"55+184+144",0,0,"3/3/3/3/3/11/11/11/11/27/27/28/22/22/22/22/22/22",20,"Kronig 49(50)","Kronig 49(50)",,"库勒尼西49(50)","庫勒尼西49(50)",,
30084,"クレーニヒ56(60)",0,"55+185+145",0,0,"3/3/3/3/3/11/11/11/11/28/28/28/28/22/22/22/22/22",20,"Kronig 56(60)","Kronig 56(60)",,"库勒尼西56(60)","庫勒尼西56(60)",,
30085,"クレーニヒ64(70)",0,"58+188+148",0,0,"3/3/3/3/3/11/11/11/11/31/31/31/22/22/22/22/22/22",20,"Kronig 64(70)","Kronig 64(70)",,"库勒尼西64(70)","庫勒尼西64(70)",,
30086,"クレーニヒ68(80)",0,"59+188+148",0,0,"3/3/3/3/3/11/11/11/11/31/31/31/31/31/31/22/22/22",20,"Kronig 68(80)","Kronig 68(80)",,"库勒尼西68(80)","庫勒尼西68(80)",,
30087,"クレーニヒ86(90)",0,"2051+190+150",0,0,"3/3/3/3/3/11/11/11/11/11/29/29/29/29/22/22/22/22",20,"Kronig 86(90)","Kronig 86(90)",,"库勒尼西86(90)","庫勒尼西86(90)",,
30088,"クレーニヒ86(100)",0,"2051+190+150",0,0,"3/3/3/3/3/11/11/11/11/31/31/31/31/35/35/35/22/22",20,"Kronig 86(100)","Kronig 86(100)",,"库勒尼西86(100)","庫勒尼西86(100)",,
30089,"ビアギッテ50(50)",0,"423+392+433",0,0,"3/3/3/3/3/11/11/11/11/27/27/27/27/27/22/22/22/22",20,"Birgit 50(50)","Birgitte 50(50)",,"碧姬媞50(50)","碧姬媞50(50)",,
30090,"ビアギッテ55(60)",0,"423+393+433",0,0,"3/3/3/3/3/11/11/11/11/34/34/34/24/24/22/22/22/22",20,"Birgit 55(60)","Birgitte 55(60)",,"碧姬媞55(60)","碧姬媞55(60)",,
30091,"ビアギッテ68(70)",0,"425+435+395",0,0,"3/3/3/3/3/11/11/11/11/34/34/11/22/22/22/22/22/22",20,"Birgit 68(70)","Birgitte 68(70)",,"碧姬媞68(70)","碧姬媞68(70)",,
30092,"ビアギッテ69(80)",0,"427+437+397",0,0,"35/35/35/5/5/14/14/21/3/3/3/11/11/11/19/19/19/22",20,"Birgit 69(80)","Birgitte 69(80)",,"碧姬媞69(80)","碧姬媞69(80)",,
30093,"ビアギッテ69(90)",0,"427+437+397",0,0,"5/5/5/5/5/5/13/13/13/13/13/13/24/24/24/35/35/35",20,"Birgit 69(90)","Birgitte 69(90)",,"碧姬媞69(90)","碧姬媞69(90)",,
30094,"ビアギッテ69(93)",0,"427+437+397",0,0,"7/7/5/5/6/6/15/15/13/13/14/14/35/35/35/45/45/45",20,"Birgit 69(93)","Birgitte 69(93)",,"碧姬媞69(93)","碧姬媞69(93)",,
30095,"30C.C.+シャーロット+ユーリカ",0,"351+441+501",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"30 C.C. + Shalott + Eureka","30 C.C. + Charlotte + Eureka",,"30C.C.+夏洛特+尤莉卡","30C.C.+夏洛特+尤莉卡",,
30096,"30ヴィルヘルム+メリー+シラーリー",0,"471+481+581",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"30 Wilhelm + Mary + Schillerlee","30 Wilhelm + Mary + Schillerlee",,"30威廉+梅莉+希拉莉","30威廉+梅莉+希拉莉",,
30097,"30ベリンダ+エイダ+フロレンス",0,"171+191+261",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"30 Belinda + Ada + Florence","30 Belinda + Ada + Florence",,"30贝琳达+艾妲+佛罗伦斯","30貝琳達+艾妲+佛羅倫斯",,
30098,"44エヴァリスト+グリュンワルド+アベル",0,"4+24+34",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"44 Evarist + Grunwald + Abel","44 Evarist + Grunwald + Abel",,"44艾伯李斯特+古鲁瓦尔多+阿贝尔","44艾伯李斯特+古魯瓦爾多+阿貝爾",,
30099,"45エヴァリスト+アイザック+マルセウス",0,"4+13+303",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"45 Evarist + Izac + Marseus","45 Evarist + Isaac + Marseus",,"45艾伯李斯特+艾依查库+玛尔瑟斯","45艾伯李斯特+艾依查庫+瑪爾瑟斯",,
30100,"45グリュンワルド+ブレイズ+マックス",0,"23+93+83",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"45 Grunwald + Blaise + Max","45 Grunwald + Blaise + Max",,"45古鲁瓦尔多+布列依斯+马库斯","45古魯瓦爾多+布列依斯+馬庫斯",,
30101,"48シラーリー+アリステリア+ノイクローム+",0,"583+603+563",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"48 Schillerlee + Alicetaria + Noichrome + ","48 Schillerlee + Astéria + Noichrome + ",,"48希拉莉+艾莉丝泰莉雅+诺伊库洛姆+","48希拉莉+艾莉絲泰莉雅+諾伊庫洛姆+",,
30102,"54ジェッド+アベル+アーチボルト",0,"65+35+74",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"54 Jead + Abel + Archibald","54 Jaed + Abel + Archibald",,"54杰多+阿贝尔+阿奇波尔多","54傑多+阿貝爾+阿奇波爾多",,
30103,"55アベル+レオン+アーチボルト",0,"35+45+74",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"55 Abel + レオン + Archibald","55 Abel + Léon + Archibald",,"55阿贝尔+利恩+阿奇波尔多","55阿貝爾+利恩+阿奇波爾多",,
30104,"55リンナエウス+ナディーン+ステイシア",0,"513+523+333",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"55 Linnaeus + Nadine + Stacia","55 Linnaeus + Nadine + Stacia",,"55林奈乌斯+娜汀+史塔夏","55林奈烏斯+娜汀+史塔夏",,
30105,"56ベルンハルト+フリードリヒ+リーズ",0,"125+135+235",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"56 Bernhard + Friedrich + Riesz","56 Bernhard + Friedrich + Riesz",,"56伯恩哈德+弗雷特里西+里斯","56伯恩哈德+弗雷特里西+里斯",,
30106,"57ステイシア+ネネム+グレゴール",0,"333+403+633",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"57 Stacia + Nenem + Gregor","57 Stacia + Nenem + Gregor",,"57史塔夏+音音梦+格雷高尔","57史塔夏+音音夢+格雷高爾",,
30107,"59ディノ+イデリハ+ヒューゴ",0,"535+575+615",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"59 Dino + Ideriha + Hugo","59 Dino + Ideriha + Hugo",,"59迪诺+出叶+雨果","59迪諾+出葉+雨果",,
30108,"64マックス+ブレイズ+サルガド",0,"88+99+215",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"64 Max + Blaise + Salgado","64 Max + Blaise + Salgado",,"64马库斯+布列依斯+萨尔卡多","64馬庫斯+布列依斯+薩爾卡多",,
30109,"65アイン+スプラート+ナディーン",0,"120+165+525",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"65 Ayn + Sprout + Nadine","65 Ayn + Sprout + Nadine",,"65艾茵+史普拉多+娜汀","65艾茵+史普拉多+娜汀",,
30110,"65シェリ+ドニタ+ベリンダ",0,"108+158+175",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"65 Sheri + Donita + Belinda","65 Sheri + Donita + Belinda",,"65雪莉+多妮妲+贝琳达","65雪莉+多妮妲+貝琳達",,
30111,"70メレン+ルート+ブラウ",0,"207+317+387",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"70 Melen + Rood + Blau","70 Melen + Rood + Blau",,"70梅伦+路德+布劳","70梅倫+路德+布勞",,
30112,"73エイダ+フロレンス+パルモ",0,"199+268+278",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"73 Ada + Florence + Palmo","73 Ada + Florence + Palmo",,"73艾妲+佛罗伦斯+帕茉","73艾妲+佛羅倫斯+帕茉",,
30113,"74ロッソ+ミリアン+マルグリッド",0,"190+249+149",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"74 Rosso + Milian + Marguerite","74 Rosso + Milian + Marguerite",,"74罗索+米利安+玛格莉特","74羅索+米利安+瑪格莉特",,
30114,"75ウォーケン+シェリ+ドニタ",0,"258+110+160",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"75 Walken + Sheri + Donita","75 Walken + Sheri + Donita",,"75沃肯+雪莉+多妮妲","75沃肯+雪莉+多妮妲",,
30115,"76リーズ+ミリアン+アーチボルト",0,"239+249+80",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"76 Riesz + Milian + Archibald","76 Riesz + Milian + Archibald",,"76里斯+米利安+阿奇波尔多","76里斯+米利安+阿奇波爾多",,
30116,"77サルガド+レッドグレイヴ+ブレイズ",0,"219+229+100",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"77 Salgado + Redgrave + Blaise","77 Salgado + Redgrave + Blaise",,"77萨尔卡多+蕾格烈芙+布列依斯","77薩爾卡多+蕾格烈芙+布列依斯",,
30117,"70+2メレン+ルート+ブラウ",0,"207+317+387",0,0,"3/3/3/3/3/3/11/11/11/35/35/22/22/22/22/22/22/22",20,"70 Melen + Rood + Blau","70 Melen + Rood + Blau",,"70梅伦+路德+布劳","70梅倫+路德+布勞",,
30118,"71+1エイダ+フロレンス+パルモ",0,"198+268+278",0,0,"3/3/3/3/3/3/11/11/11/35/35/3/22/22/22/22/22/22",20,"73 Ada + Florence + Palmo","73 Ada + Florence + Palmo",,"73艾妲+佛罗伦斯+帕茉","73艾妲+佛羅倫斯+帕茉",,
30119,"71+1ロッソ+ミリアン+マルグリッド",0,"189+249+149",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"74 Rosso + Milian + Marguerite","74 Rosso + Milian + Marguerite",,"74罗索+米利安+玛格莉特","74羅索+米利安+瑪格莉特",,
30120,"69+3ウォーケン+シェリ+ドニタ",0,"259+109+159",0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",20,"75 Walken + Sheri + Donita","75 Walken + Sheri + Donita",,"75沃肯+雪莉+多妮妲","75沃肯+雪莉+多妮妲",,
30121,"56メレン+ブラウ+オウラン",0,"206+384+544",0,0,"3/3/3/3/3/3/11/11/11/19/19/19/22/22/22/22/22/22",20,"56 Melen + Blau + Orang","56 Melen + Blau + Orland",,"56梅伦+布劳+奥兰","56梅倫+布勞+奧蘭",,
30122,"56アイザック+アベル+フリードリヒ",0,"16+37+137",0,0,"3/3/3/3/3/3/11/11/11/19/19/19/22/22/22/22/22/22",20,"56 Izac + Abel + Friedrich","56 Isaac + Abel + Friedrich",,"56艾依查库+阿贝尔+奥兰","56艾依查庫+阿貝爾+奧蘭",,
30123,"56フロレンス+アスラ+リュカ",0,"264+286+324",0,0,"3/3/3/3/3/3/11/11/11/19/19/19/22/22/22/22/22/22",20,"56 Florence + Asura + Luka","56 Florence + Asura + Luka",,"56佛罗伦斯+阿修罗+鲁卡","56佛羅倫斯+阿修羅+魯卡",,
30124,"56ノイクローム+タイレル+リンナエウス",0,"564+454+512",0,0,"3/3/3/3/3/3/11/11/11/19/19/19/22/22/22/22/22/22",20,"56 Noichrome + Tyrrell + Linnaeus","56 Noichrome + Tyrrell + Linnaeus",,"56诺伊库洛姆+泰瑞尔+林奈乌斯","56諾伊庫洛姆+泰瑞爾+林奈烏斯",,
40001,"カボチャ王",0,30001,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"King of the pumpkin","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
40002,"カボチャ王",0,30002,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"King of the pumpkin","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
40003,"カボチャ王",0,30003,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"King of the pumpkin","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
40004,"カボチャ王",0,30004,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"King of the pumpkin","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
40005,"カボチャ王",0,30005,0,0,"3/3/3/3/3/3/11/11/11/35/35/35/22/22/22/22/22/22",10,"King of the pumpkin","Pumpking","펌프킹","南瓜王","南瓜王","Pumpking","พัมพ์คิงแห่งฮัลโลวีน"
40006,"大巨人",0,30006,0,0,"47/47/47/63/63/63/50/50/50/72/72/72/71/71/71/80/80/80",20,"Titan","Titan","거인","大巨人","大巨人",,
40007,"大巨人",0,30007,0,0,"47/47/47/63/63/63/50/50/50/72/72/72/71/71/71/80/80/80",20,"Titan","Titan","거인","大巨人","大巨人",,
40008,"大巨人",0,30008,0,0,"47/47/47/63/63/63/50/50/50/72/72/72/71/71/71/80/80/80",20,"Titan","Titan","거인","大巨人","大巨人",,
40009,"大巨人",0,30009,0,0,"47/47/47/63/63/63/50/50/50/72/72/72/71/71/71/80/80/80",20,"Titan","Titan","거인","大巨人","大巨人",,
