"id","name","monstar_no","treasure_no","event_no","stage","caption","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
20101,"導都からの刺客3",30038,211,0,7,"全ては世界を律する為に","Assassin 3","Assassin 3","Lv3자객","来自导都的刺客3","來自導都的刺客3","Assassin 3","นักฆ่า3","All to rule the world.","Tue pour gouverner le Monde.","모든 것은 주인을 위해서","一切都是为了制约世界","一切都是為了管理世界","Dengan tujuan menguasai dunia.","ทุกอย่างก็เพื่อพิพากษาโลก"
20102,"監視者1",30039,60001,0,1,"全ては世界を律する為に","Observer 1","Tuteur 1","Lv1감시자","监视者1","監視者1","Observer 1","ผู้สังเกตการณ์1","All to rule the world.","A pour but de régner sur le Monde.","모든 것은 세계를 지배하기 위해서","一切都是为了制约世界","一切都是為了管理世界","Dengan tujuan menguasai dunia.","ทุกอย่างก็เพื่อพิพากษาโลก"
20103,"監視者2",30039,20029,0,1,"全ては世界を律する為に","Observer 2","Tuteur 2","Lv2감시자","监视者2","監視者2","Observer 2","ผู้สังเกตการณ์2","All to rule the world.","A pour but de régner sur le Monde.","모든 것은 세계를 지배하기 위해서","一切都是为了制约世界","一切都是為了管理世界","Dengan tujuan menguasai dunia.","ทุกอย่างก็เพื่อพิพากษาโลก"
20104,"監視者3",30039,221,0,1,"全ては世界を律する為に","Observer 3","Tuteur 3","Lv3감시자","监视者3","監視者3","Observer 3","ผู้สังเกตการณ์3","All to rule the world.","A pour but de régner sur le Monde.","모든 것은 세계를 지배하기 위해서","一切都是为了制约世界","一切都是為了管理世界","Dengan tujuan menguasai dunia.","ทุกอย่างก็เพื่อพิพากษาโลก"
20105,"燃ゆる戦士1",30040,60001,0,4,"レジメントのエースと謳われた戦士","Flaming Warrior 1","Guerrier de Braises 1","Lv1타오르는 전사","燃烧的战士1","燃燒的戰士1","Ember Warriors 1","นักรบผู้เร่าร้อน1","A soldier respected as the champion of the Regiment.","Soldat considéré comme champion du Régiment.","레지멘트의 에이스라고 알려졌던 전사","享有联队王牌盛誉的战士","被稱頌為連隊王牌的戰士","Petarung yang disebut sebagai ujung tombak Regiment.","อัศวินผู้ถูกยกย่องให้เป็นมือหนึ่งของกองทัพ"
20106,"燃ゆる戦士2",30040,20005,0,4,"レジメントのエースと謳われた戦士","Flaming Warrior 2","Guerrier de Braises 2","Lv2타오르는 전사","燃烧的战士2","燃燒的戰士2","Ember Warriors 2","นักรบผู้เร่าร้อน2","A soldier respected as the champion of the Regiment.","Soldat considéré comme champion du Régiment.","레지멘트의 에이스라고 알려졌던 전사","享有联队王牌盛誉的战士","被稱頌為連隊王牌的戰士","Petarung yang disebut sebagai ujung tombak Regiment.","อัศวินผู้ถูกยกย่องให้เป็นมือหนึ่งของกองทัพ"
20107,"燃ゆる戦士3",30040,231,0,4,"レジメントのエースと謳われた戦士","Flaming Warrior 3","Guerrier de Braises 3","Lv3타오르는 전사","燃烧的战士3","燃燒的戰士3","Ember Warriors 3","นักรบผู้เร่าร้อน3","A soldier respected as the champion of the Regiment.","Soldat considéré comme champion du Régiment.","레지멘트의 에이스라고 알려졌던 전사","享有联队王牌盛誉的战士","被稱頌為連隊王牌的戰士","Petarung yang disebut sebagai ujung tombak Regiment.","อัศวินผู้ถูกยกย่องให้เป็นมือหนึ่งของกองทัพ"
20108,"隻腕の戦士1",30041,60001,0,5,"レジメントを支えた歴戦の強者","One-armed Warrior 1","Manchot 1","Lv1외팔의 전사","独臂战士1","獨臂的戰士1","One-Armed Warrior 1","นักรบแขนเดียว1","A powerful veteran of the Regiment's greatest battles.","Guerrier mythique qui soutient le Régiment.","레지멘트를 이끌어온 최강의 전사","支撑联队的身经百战的强者","支撐連隊歷戰的強者","Pejuang veteran yang mendukung Regiment.","ผู้แข็งแกร่งที่คอยรับใช้กองทัพมาอย่างยาวนาน"
20109,"隻腕の戦士2",30041,20013,0,5,"レジメントを支えた歴戦の強者","One-armed Warrior 2","Manchot 2","Lv2외팔의 전사","独臂战士2","獨臂的戰士2","One-Armed Warrior 2","นักรบแขนเดียว2","A powerful veteran of the Regiment's greatest battles.","Guerrier mythique qui soutient le Régiment.","레지멘트를 이끌어온 최강의 전사","支撑联队的身经百战的强者","支撐連隊歷戰的強者","Pejuang veteran yang mendukung Regiment.","ผู้แข็งแกร่งที่คอยรับใช้กองทัพมาอย่างยาวนาน"
20110,"隻腕の戦士3",30041,241,0,5,"レジメントを支えた歴戦の強者","One-armed Warrior 3","Manchot 3","Lv3외팔의 전사","独臂战士3","獨臂的戰士3","One-Armed Warrior 3","นักรบแขนเดียว3","A powerful veteran of the Regiment's greatest battles.","Guerrier mythique qui soutient le Régiment.","레지멘트를 이끌어온 최강의 전사","支撑联队的身经百战的强者","支撐連隊歷戰的強者","Pejuang veteran yang mendukung Regiment.","ผู้แข็งแกร่งที่คอยรับใช้กองทัพมาอย่างยาวนาน"
20111,"白衣の男1",30042,60001,0,1,"彼の創りし人形が襲いかかる","White-robed Man 1","Guerrier Blanc 1","Lv1백의의 남자","白衣男子1","白衣男子1","White Coat 1","ชายชุดขาว1","The automatons he built commence their assault!","Attaque ses ennemis avec le Robot qu'il a créé.","그가 만들어낸 인형의 복수","他所创造的人偶向前袭击而来","他所創造的人偶會將襲擊而來","Menyerang musuh dengan robot yang diciptakan.","ตุ๊กตาที่เขาสร้างขึ้นมาจะเข้าโจมตีผู้คน"
20112,"白衣の男2",30042,20021,0,1,"彼の創りし人形が襲いかかる","White-robed Man 2","Guerrier Blanc 2","Lv2백의의 남자","白衣男子2","白衣男子2","White Coat 2","ชายชุดขาว2","The automatons he built commence their assault!","Attaque ses ennemis avec le Robot qu'il a créé.","그가 만들어낸 인형의 복수","他所创造的人偶向前袭击而来","他所創造的人偶會將襲擊而來","Menyerang musuh dengan robot yang diciptakan.","ตุ๊กตาที่เขาสร้างขึ้นมาจะเข้าโจมตีผู้คน"
20113,"白衣の男3",30042,251,0,1,"彼の創りし人形が襲いかかる","White-robed Man 3","Guerrier Blanc 3","Lv3백의의 남자","白衣男子3","白衣男子3","White Coat 3","ชายชุดขาว3","The automatons he built commence their assault!","Attaque ses ennemis avec le Robot qu'il a créé.","그가 만들어낸 인형의 복수","他所创造的人偶向前袭击而来","他所創造的人偶會將襲擊而來","Menyerang musuh dengan robot yang diciptakan.","ตุ๊กตาที่เขาสร้างขึ้นมาจะเข้าโจมตีผู้คน"
20114,"猛き神獣1",30043,60001,0,4,"その牙はあらゆるものを貫く","Divine Beast 1","Bête Divine 1","Lv1맹렬한 신수","勇猛神兽1","勇猛神獸1","Divine Beast Tamer 1","สัตว์เทพ1","An animal with fangs that can pierce anything.","Bête possédant des crocs qui transpercent tout.","괴수의 어금니는 모든것을 관통한다.","可咬穿一切的尖牙","牠的尖牙將貫穿一切","Gadingnya menusuk semua hal.","เขี้ยวนั้นจะฝังลงทุกสิ่ง"
20115,"猛き神獣2",30043,20005,0,4,"その牙はあらゆるものを貫く","Divine Beast 2","Bête Divine 2","Lv2맹렬한 신수","勇猛神兽2","勇猛神獸2","Divine Beast Tamer 1","สัตว์เทพ2","An animal with fangs that can pierce anything.","Bête possédant des crocs qui transpercent tout.","괴수의 어금니는 모든것을 관통한다.","可咬穿一切的尖牙","牠的尖牙將貫穿一切","Gadingnya menusuk semua hal.","เขี้ยวนั้นจะฝังลงทุกสิ่ง"
20116,"猛き神獣3",30043,271,0,5,"その牙はあらゆるものを貫く","Divine Beast 3","Bête Divine 3","Lv3맹렬한 신수","勇猛神兽3","勇猛神獸3","Divine Beast Tamer 1","สัตว์เทพ3","An animal with fangs that can pierce anything.","Bête possédant des crocs qui transpercent tout.","괴수의 어금니는 모든것을 관통한다.","可咬穿一切的尖牙","牠的尖牙將貫穿一切","Gadingnya menusuk semua hal.","เขี้ยวนั้นจะฝังลงทุกสิ่ง"
20117,"黒湖の渦1",10021,50008,1,3,"得体の知れないモノが蠢く黒い渦","Vortex in the Black Lake 1","Vortex du Lac Noir 1","Lv1검은 호수의 소용돌이","黑湖之漩涡1","黑湖的漩渦1","Black Lake Vortex 1","น้ำวนแห่งทะเลสาบสีนิล1","An unknown form writhing in the dark vortex.","D'étranges choses se tortillent dans le Vortex...","정체를 알 수 없는 것이 꿈틀거리는 검은 소용돌이","不明生物蠢蠢欲动的黑色漩涡","潛伏著來路不明生物的黑色漩渦","Benda aneh yang menggeliat di dalam vortex.","น้ำวนสีดำที่มีตัวปริศนาไต่ยั้วเยี้ย"
20118,"黒湖の渦2",10021,50009,1,3,"得体の知れないモノが蠢く黒い渦","Vortex in the Black Lake 2","Vortex du Lac Noir 2","Lv2검은 호수의 소용돌이","黑湖之漩涡2","黑湖的漩渦2","Black Lake Vortex 2","น้ำวนแห่งทะเลสาบสีนิล2","An unknown form writhing in the dark vortex.","D'étranges choses se tortillent dans le Vortex...","정체를 알 수 없는 것이 꿈틀거리는 검은 소용돌이","不明生物蠢蠢欲动的黑色漩涡","潛伏著來路不明生物的黑色漩渦","Benda aneh yang menggeliat di dalam vortex.","น้ำวนสีดำที่มีตัวปริศนาไต่ยั้วเยี้ย"
20119,"黒湖の渦3",10021,50010,1,3,"得体の知れないモノが蠢く黒い渦","Vortex in the Black Lake 3","Vortex du Lac Noir 3","Lv3검은 호수의 소용돌이","黑湖之漩涡3","黑湖的漩渦3","Black Lake Vortex 3","น้ำวนแห่งทะเลสาบสีนิล3","An unknown form writhing in the dark vortex.","D'étranges choses se tortillent dans le Vortex...","정체를 알 수 없는 것이 꿈틀거리는 검은 소용돌이","不明生物蠢蠢欲动的黑色漩涡","潛伏著來路不明生物的黑色漩渦","Benda aneh yang menggeliat di dalam vortex.","น้ำวนสีดำที่มีตัวปริศนาไต่ยั้วเยี้ย"
20120,"丘王の行列1",10024,30001,0,2,"どこまでも続く小人たちの行列","Zwerge King's Parade 1","Cortège de Zwerge 1","Lv1언덕 왕의 행렬","丘王的队伍1","丘王的隊伍1","Goblin Encampment 1","พาเหรดคนแคระ1","An unending stream of Zwerge.","Cortège infini de Zwerges.","끊이지 않는 난쟁이들의 행렬","小矮人的队伍没有尽头","無限延續著的矮人們隊列","Prosesi Goblin tanpa henti.","ขบวนแถวของเหล่าคนแคระที่ไม่มีจุดสิ้นสุด"
20121,"丘王の行列2",10024,30002,0,2,"どこまでも続く小人たちの行列","Zwerge King's Parade 2","Cortège de Zwerge 2","Lv2언덕 왕의 행렬","丘王的队伍2","丘王的隊伍2","Goblin Encampment 2","พาเหรดคนแคระ2","An unending stream of Zwerge.","Cortège infini de Zwerges.","끊이지 않는 난쟁이들의 행렬","小矮人的队伍没有尽头","無限延續著的矮人們隊列","Prosesi Goblin tanpa henti.","ขบวนแถวของเหล่าคนแคระที่ไม่มีจุดสิ้นสุด"
