"id","prf_type","name","caption","rarity","level","ttl","core_monster_id","quest_map_id","group_id","treasure_level","stage","finder_start_point","member_limit","name_en","name_fr","name_kr","name_scn","name_tcn","name_ina","name_thai","caption_en","caption_fr","caption_kr","caption_scn","caption_tcn","caption_ina","caption_thai"
3134,1,"カカオの精霊","古の巨石人頭像。フレンドを除く参戦上限人数：100人",1,1,12,40127,4,306,3134,4,7500,100,"Cocoa Fruit Fairy","Esprit de cacao",,"可可果的精灵","可可果的精靈",,,"Ancient giant bust. Maximum limit for participants that are not friends: 100","Ancienne statue en forme de tête humaine. Nombre limite d'invitations possibles : 100 personnes",,"古老巨人头像。朋友以外的参战人数上限：100人","古老巨人頭像。朋友以外的參戰人數上限：100人",,
3135,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,1,306,3135,1,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3136,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,2,306,3136,2,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3137,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,3,306,3137,3,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3138,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,306,3138,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3139,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,1,306,3139,1,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3140,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,2,306,3140,2,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3141,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,3,306,3141,3,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3142,1,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,306,3142,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3143,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",4,1,12,40129,4,305,3143,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3144,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",4,1,12,40129,4,305,3144,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3145,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",4,1,12,40129,4,305,3145,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3146,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",4,1,12,40129,4,305,3146,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3147,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",4,1,12,40129,4,305,3147,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3148,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,305,3148,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3149,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,305,3149,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3150,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,305,3150,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3151,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,305,3151,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3152,2,"龍鯉","人の肉を喰らって成長するといわれる邪悪な龍の幼体。フレンドを除く参戦上限人数：100人",1,1,12,40129,4,305,3152,4,7500,100,,,,"龙鲤","龍鯉",,,,,,"据说是吃人肉成长的邪恶龙之幼子。朋友以外的参战人数上限：100人","據說是吃人肉成長的邪惡龍之幼子。好友以外的討伐人數上限：100人",,
3153,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,10,306,3153,1,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3154,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,10,306,3154,2,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3155,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,11,306,3155,3,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3156,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,11,306,3156,4,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3157,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,0,306,3157,1,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3158,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,1,306,3158,2,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3159,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,2,306,3159,3,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3160,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",1,1,12,40133,3,306,3160,4,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3161,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",4,1,12,40133,4,306,3161,4,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3162,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",4,1,12,40133,5,306,3162,4,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3163,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",4,1,12,40133,6,306,3163,4,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
3164,1,"星駆けるもの ","磁気を操ることで空を飛び回る巨大な昆虫型の魔物。フレンドを除く参戦上限人数：100人",4,1,12,40133,7,306,3164,4,10200,100,,,,"翔星虫","翔星蟲",,,,,,"藉由操控磁气在空中盘旋，巨大的昆虫型魔物。凭借这个能力扰乱天空。好友以外的讨伐人数上限：100人","藉由操控磁氣在空中盤旋，巨大的昆蟲型魔物。憑藉這個能力擾亂天空。好友以外的討伐人數上限：100人",,
