"id","u_type","u_value","b_type","b_value","event_no","caption","image","created_at","caption_kr"
1857,2,5,3,3,0,"このカードは銃5・盾3として扱う","card_ev_157.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[방어3]의 효과가 있습니다."
1858,2,5,3,3,0,"このカードは銃5・盾3として扱う","card_ev_157.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[방어3]의 효과가 있습니다."
1859,2,5,3,3,0,"このカードは銃5・盾3として扱う","card_ev_157.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[방어3]의 효과가 있습니다."
1860,2,5,3,3,0,"このカードは銃5・盾3として扱う","card_ev_157.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[방어3]의 효과가 있습니다."
1861,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1862,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1863,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1864,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1865,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1866,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1867,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1868,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1869,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1870,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1871,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1872,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1873,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1874,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1875,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1876,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1877,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1878,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1879,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1880,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1881,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1882,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1883,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1884,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1885,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1886,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1887,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1888,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1889,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1890,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1891,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1892,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1893,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1894,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1895,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1896,2,3,5,1,0,"このカードは銃3・特殊1として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총3]or[특수1]의 효과가 있습니다."
1897,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1898,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1899,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1900,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1901,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1902,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1903,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1904,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1905,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1906,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1907,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1908,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1909,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1910,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1911,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1912,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1913,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1914,2,4,5,2,0,"このカードは銃4・特殊2として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총4]or[특수2]의 효과가 있습니다."
1915,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1916,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1917,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1918,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1919,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1920,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1921,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1922,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1923,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1924,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1925,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1926,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1927,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1928,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1929,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1930,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1931,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1932,2,5,5,3,0,"このカードは銃5・特殊3として扱う","card_ev_158.swf","2010-06-24 05:44:30 UTC","이 카드는 [총5]or[특수3]의 효과가 있습니다."
1933,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1934,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1935,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1936,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1937,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1938,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1939,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1940,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1941,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1942,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1943,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1944,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1945,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1946,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1947,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1948,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1949,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1950,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1951,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1952,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1953,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1954,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1955,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1956,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1957,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1958,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
1959,4,1,5,1,0,"このカードは移動1・特殊1として扱う","card_ev_170.swf","2010-06-24 05:44:30 UTC","이 카드는 [이동1]or[특수1]의 효과가 있습니다."
