"id","name","price","description","rm_item_type","item_id","num","order","state","image_url","tab","extra_id","view_frame","sale_type","deck_image_url","usd"
2995,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2996,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2997,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2998,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
2999,"dummy",0,"dummy",0,6,1,0,2,"item_id003.png",11,0,0,0,,0
3000,"Witch's Secret Potion (1)",0.9,"A mysterious concoction which restores full AP.",0,3,1,0,2,"item_id003.png",11,0,0,1,,0.9
3001,"Witch's Secret Potion (10)",6.8,"A mysterious concoction which restores full AP.",0,3,10,1,2,"item_id003_.png",11,0,0,1,,6.8
3002,"Lucky Four-Leaf Clover (1)",0.5,"Reroll the dice in the bonus game.",0,4,1,0,2,"item_id004.png",11,0,0,1,,0.5
3003,"Lucky Four-Leaf Clover (10)",3.6,"Reroll the dice in the bonus game.",0,4,10,1,2,"item_id004_.png",11,0,0,1,,3.6
3004,"White Heath 5 (1)",0.5,"If you rolled within 5 points of the target, this item lets you roll again.",0,7,1,10,2,"item_id007.png",11,0,0,1,,0.5
3005,"White Heath 5 (10)",4.5,"If you rolled within 5 points of the target, this item lets you roll again.",0,7,10,11,2,"item_id007_.png",11,0,0,1,,4.5
3006,"Skip Star",0.9,"Complete the bonus game.",0,8,1,20,2,"item_id008.png",11,0,0,1,,0.9
3007,"Skip Star (10)",6.8,"Complete the bonus game.",0,8,10,21,2,"item_id008_.png",11,0,0,1,,6.8
3008,"Greater Sands of Time (1)",0.5,"You will find all the quests you are searching for with this item.",0,12,1,0,2,"item_id012.png",11,0,0,1,,0.5
3009,"Greater Sands of Time (10)",4.5,"You will find all the quests you are searching for with this item.",0,12,10,1,2,"item_id012_.png",11,0,0,1,,4.5
3010,"Elixir (1)",0.3,"Fully recover a mid-quest character's HP.",0,17,1,10,2,"item_id013.png",11,0,0,1,,0.3
3011,"Elixir (10)",2.3,"Fully recover a mid-quest character's HP.",0,17,10,11,2,"item_id013_.png",11,0,0,1,,2.3
3012,"Träumerei's Portal",1.8,"Adds 10 to your quest's rate of progression.",0,22,1,10,2,"item_id022.png",11,0,0,1,,1.8
3013,"Daemon Slayer's Word (1)",6.8,"Advance 1 quest area.",0,23,1,11,2,"item_id024.png",11,0,0,1,,6.8
3014,"Ghost Compass (1)",1.4,"If you achieve the requires progression level, this area's boss quest will appear.",0,24,1,12,2,"item_id023.png",11,0,0,1,,1.4
3015,"Rare Card Ticket (10)",5.9,"Lottery ticket (10).",0,9,10,0,2,"item_id009_10.png",11,0,0,1,,5.9
3016,"Rare Card Ticket (30 + 4 + α)",16.2,"Lottery ticket (30 + 4), Seal of Hades (1)",0,9,34,0,2,"item_id009_30.png",11,78,0,1,,16.2
3017,"Rare Card Ticket (50 + 8 + α)",27,"Lottery ticket (50 + 8), Seal of Hades (2)",0,9,58,1,2,"item_id009_50.png",11,79,0,1,,27
3018,"Memory Fragment (1)",1.4,"A fragment of memory packed with one's life's works.",4,10006,1,0,2,"chara_id10006.png",11,0,0,1,,1.4
3019,"Memory Fragment (12)",13.5,"A fragment of memory packed with one's life's works.",4,10006,12,1,2,"chara_id10006_12.png",11,0,0,1,,13.5
3020,"Time Fragment (1)",1.8,"A fragment of time itself, necessary to reverse the flow of a moment.",4,10007,1,2,2,"chara_id10007.png",11,0,0,1,,1.8
3021,"Time Fragment (12)",18,"A fragment of time itself, necessary to reverse the flow of a moment.",4,10007,12,3,2,"chara_id10007_12.png",11,0,0,1,,18
3022,"Soul Fragment (1)",2.3,"A fragment of a lost soul.",4,10008,1,4,2,"chara_id10008.png",11,0,0,1,,2.3
3023,"Soul Fragment (12)",22.5,"A fragment of a lost soul.",4,10008,12,5,2,"chara_id10008_12.png",11,0,0,1,,22.5
3024,"Settler's Bracelet I",1.8,"Allows you to search for 1 additional quest simultaneously. Effective for 30 days.",0,9,1,3,2,"item_id013.png",11,0,0,1,,1.8
3025,"Settler's Bracelet II",3.2,"Allows you to search for 2 additional quests simultaneously. Effective for 30 days.",0,9,1,4,2,"item_id013.png",11,0,0,1,,3.2
3026,"Settler's Bracelet III",4.1,"Allows you to search for 3 additional quests simultaneously. Effective for 30 days.",0,9,1,5,2,"item_id013.png",11,0,0,1,,4.1
3027,"Tiara of Mystery I",1.8,"Time required to find quests is reduced by 30%. Effective for 30 days.",1,57,1,100,2,"chara_id1003.png",11,0,0,1,,1.8
3028,"Tiara of Mystery II",3.2,"Time required to find quests is reduced by 50%. Effective for 30 days.",1,58,1,101,2,"chara_id1004.png",11,0,0,1,,3.2
3029,"Tiara of Mystery III",4.1,"Time required to find quests is reduced by 75%. Effective for 30 days.",1,59,1,102,2,"chara_id1005.png",11,0,0,1,,4.1
3030,"Fairy Familiar I",1.8,"Allows you to search for 1 additional quest simultaneously. Effective for 30 days.",1,60,1,103,2,"chara_id1006.png",11,0,0,1,,1.8
3031,"Fairy Familiar II",3.2,"Allows you to search for 2 additional quests simultaneously. Effective for 30 days.",1,61,1,104,2,"chara_id1007.png",11,0,0,1,,3.2
3032,"Fairy Familiar III",4.1,"Allows you to search for 3 additional quests simultaneously. Effective for 30 days.",1,62,1,105,2,"chara_id1008.png",11,0,0,1,,4.1
3033,"Witch Earings I",1.8,"AP recovery time is reduced by 10 minutes. Effective for 30 days.",1,63,1,106,2,"chara_id1009.png",11,0,0,1,,1.8
3034,"Witch Earings II",3.2,"AP recovery time is reduced by 15 minutes. Effective for 30 days.",1,64,1,107,2,"chara_id1010.png",11,0,0,1,,3.2
3035,"Witch Earings III",4.1,"AP recovery time is reduced by 20 minutes. Effective for 30 days.",1,65,1,108,2,"chara_id1011.png",11,0,0,1,,4.1
3036,"Lucky Wand I",1.8,"GEM received after battles is increased by 50%. Effective for 30 days.",1,66,1,109,2,"chara_id1012.png",11,0,0,1,,1.8
3037,"Lucky Wand II",3.2,"GEM received after battles is increased by 100%. Effective for 30 days.",1,67,1,110,2,"chara_id1013.png",11,0,0,1,,3.2
3038,"Lucky Wand III",4.1,"GEM received after battles is increased by 200%. Effective for 30 days.",1,68,1,111,2,"chara_id1014.png",11,0,0,1,,4.1
3039,"Eyepatch (White)",1.8,"This eyepatch can also be used as a wound dressing.",1,79,1,200,2,"chara_id1015.png",11,0,0,1,,1.8
3040,"Medium-Length Hair (Brown)",1.8,"A sensible hairstyle.",1,72,1,201,2,"chara_id1021.png",11,0,0,1,,1.8
3041,"Medium-Length Hair (White)",1.8,"A sensible hairstyle.",1,73,1,202,2,"chara_id1023.png",11,0,0,1,,1.8
3042,"Pigtails (Blonde)",1.8,"A dignified hairstyle.",1,75,1,203,2,"chara_id1030.png",11,0,0,1,,1.8
3043,"Pigtails (Brown)",1.8,"A dignified hairstyle.",1,76,1,204,2,"chara_id1031.png",11,0,0,1,,1.8
3044,"Long Hair (Blonde)",1.8,"A mature hair style.",1,89,1,205,2,"chara_id1040.png",11,0,0,1,,1.8
3045,"Long Hair (White)",1.8,"A mature hair style.",1,90,1,206,2,"chara_id1043.png",11,0,0,1,,1.8
3046,"Long Hair (Black)",1.8,"A mature hair style.",1,91,1,207,2,"chara_id1047.png",11,0,0,1,,1.8
3047,"Glasses (Blue)",1.4,"Normal spectacles that improve your eyesight.",1,92,1,208,2,"chara_id1017.png",11,0,0,1,,1.4
3048,"Glasses (Red)",1.4,"Normal spectacles that improve your eyesight.",1,93,1,209,2,"chara_id1018.png",11,0,0,1,,1.4
3049,"Mysterious Closet",3.2,"Allows you to keep 5 more items of avatar clothing.",0,37,1,30,2,"item_id037.png",11,0,0,1,,3.2
3050,"Casual Short Hair (Blonde)",1.8,"A silky hair style.",1,103,1,210,2,"chara_id1050.png",11,0,0,1,,1.8
3051,"Casual Short Hair (Blue)",1.8,"A silky hair style.",1,104,1,211,2,"chara_id1052.png",11,0,0,1,,1.8
3052,"Casual Short Hair (Red)",1.8,"A silky hair style.",1,105,1,212,2,"chara_id1056.png",11,0,0,1,,1.8
3053,"Blue Flames of Purification",9,"Reset an avatar's win/loss counters.",0,40,1,32,2,"item_id040.png",11,0,0,1,,9
3054,"Red Flames of Purification",9,"Reset an avatar's BP.",0,41,1,33,2,"item_id041.png",11,0,0,1,,9
3055,"Witch Closet",4.5,"Allows you to keep 10 more items of avatar clothing.",0,42,1,31,2,"item_id042.png",11,0,0,1,,4.5
3056,"Long Hair with Straight Fringe (Blue)",1.8,"Sensible straight hair.",1,115,1,213,2,"chara_id1062.png",11,0,0,1,,1.8
3057,"Long Hair with Straight Fringe (Peach)",1.8,"Sensible straight hair.",1,116,1,214,2,"chara_id1063.png",11,0,0,1,,1.8
3058,"Long Hair with Straight Fringe (Black)",1.8,"Sensible straight hair.",1,117,1,215,2,"chara_id1067.png",11,0,0,1,,1.8
3059,"Casual Long Hair (Blonde)",1.8,"Simple long hair.",1,118,1,216,2,"chara_id1070.png",11,0,0,1,,1.8
3060,"Casual Long Hair (Red)",1.8,"Simple long hair.",1,119,1,217,2,"chara_id1076.png",11,0,0,1,,1.8
3061,"Casual Long Hair (Brown)",1.8,"Simple long hair.",1,120,1,218,2,"chara_id1078.png",11,0,0,1,,1.8
3062,"New Year Dress (Green)",1.8,"A special dress to commemorate the new year.",1,122,1,219,2,"chara_id2000.png",11,0,0,1,,1.8
3063,"New Year Dress (Purple)",1.8,"A special dress to commemorate the new year.",1,123,1,220,2,"chara_id2001.png",11,0,0,1,,1.8
3064,"Milian",16.2,"One-armed former member of the regiment, acts with Rosso.",4,241,1,4,2,"chara_id241.png",11,0,0,1,,16.2
3065,"Quest Set A",3.2,"A special quest set: Witch's Secret Potion (2), Greater Sands of Time (3), Elixir (2).",0,3,2,80,2,"item_set_b000.png",11,81,0,1,,3.2
3066,"Quest Set B",5.9,"A special quest set: Witch's Secret Potion (2), Greater Sands of Time (3), Elixir (2), Ghost Compass (2), Special Mushroom Extract, Avatar Parts.",0,3,2,81,2,"item_set_b001.png",11,155,0,1,,5.9
3067,"Duel Set A",3.2,"A special duel set: Witch's Secret Potion, Lucky Four-Leaf Clover (3), White Heath 5 (3).",0,3,1,90,2,"item_set_a000.png",11,90,0,1,,3.2
3068,"Duel Set B",5.9,"A special duel set: Special Mushroom Extract, Lucky Four-Leaf Clover (5), White Heath 5 (3), Skip Star (3), Small Hat (Black) (first time purchase only).",0,4,5,91,2,"item_set_a001.png",11,154,0,1,,5.9
3069,"Deck Set 1",9,"You can buy these cards with a level 21 deck: Evarist (Level 4), Grunwald (Level 4), Abel (Level 4).",5,114060,1,0,2,"item_deck_a000.png",11,101,1,1,"item_c_k000.swf",9
3070,"Deck Set 2",27,"You can buy these cards with a level 21 deck: Jead (Level 3), Kronig (Level 3), Redgrave (Level 3), Chance Card 3 (2), Special 3 (2), Special 2 (6), Special 1/Shield 1 (6), Protection 3 (2).",5,114060,1,0,2,"item_deck_a001.png",11,105,2,1,"item_c_k000.swf",27
3071,"Desk Set 3",54,"You can buy these cards with a level 31 deck: Jead (Level 5), Kronig (Level 5), Redgrave (Level 5), Chance Card 4, Chance Card 3, Special 3 (4), Special 2 (6), Special 1/Shield 1 (5).",5,551060,1,0,2,"item_deck_a002.png",11,127,3,1,"item_c_k000.swf",54
3072,"Long Silk Dress (Blue)",1.8,"A slitted dress.",1,205,1,221,2,"chara_id2002.png",11,0,0,1,,1.8
3073,"Long Silk Dress (Black)",1.8,"A slitted dress.",1,206,1,222,2,"chara_id2003.png",11,0,0,1,,1.8
3074,"Silk Pumps (Blue)",1.8,"Shoes that go well with a dress.",1,208,1,223,2,"chara_id6000.png",11,0,0,1,,1.8
3075,"Silk Pumps (Black)",1.8,"Shoes that go well with a dress.",1,209,1,224,2,"chara_id6001.png",11,0,0,1,,1.8
3076,"Small Crown (Red)",1.8,,1,256,1,225,2,"chara_id3005.png",11,0,0,1,,1.8
3077,"Prince' Outfit (Red)",1.8,,1,259,1,226,2,"chara_id4000.png",11,0,0,1,,1.8
3078,"Prince' Outfit (Blue)",1.8,,1,260,1,227,2,"chara_id4001.png",11,0,0,1,,1.8
3079,"Prince' Pants (Red)",1.8,"Fine, dignified pants.",1,262,1,228,2,"chara_id5000.png",11,0,0,1,,1.8
3080,"Prince' Pants (Blue)",1.8,"Fine, dignified pants.",1,263,1,229,2,"chara_id5001.png",11,0,0,1,,1.8
3081,"Frog Prince' Sword (Blue)",1.8,"A well made but ordinary sword, only wearable by one who is noble.",1,267,1,230,2,"chara_id1700.png",11,0,0,1,,1.8
3082,"Frog Prince' Sword (Red)",1.8,"A well made but ordinary sword, only wearable by one who is noble.",1,268,1,231,2,"chara_id1702.png",11,0,0,1,,1.8
3083,"Small Crown (Black)",1.8,,1,276,1,232,2,"chara_id3008.png",11,0,0,1,,1.8
3084,"Fragment of Life (1)",1.4,"A fragment of a life brimming with hope.",4,10009,1,6,2,"chara_id10009.png",11,0,0,1,,1.4
3085,"Fragment of Life (12)",13.5,"A fragment of a life brimming with hope.",4,10009,12,7,2,"chara_id10009_12.png",11,0,0,1,,13.5
3086,"Fragment of Death (1)",1.8,"A fragment of death overflowing with despair.",4,10010,1,8,2,"chara_id10010.png",11,0,0,1,,1.8
3087,"Fragment of Death (12)",18,"A fragment of death overflowing with despair.",4,10010,12,9,2,"chara_id10010_12.png",11,0,0,1,,18
3088,"Halloween Pumpkin",1.8,,1,100,1,0,2,"chara_id1079.png",11,0,0,1,,1.8
3089,"Halloween Hat",1.8,,1,101,1,1,2,"chara_id3009.png",11,0,0,1,,1.8
3090,"Halloween Mantle",1.8,,1,102,1,2,2,"chara_id7000.png",11,0,0,1,,1.8
3091,"Teary-Eyed Expression",1.8,"Teary-Eyed Expression",1,184,1,3,2,"chara_id1500.png",11,0,0,1,,1.8
3092,"Speechless Expression",1.8,"Speechless Expression",1,185,1,4,2,"chara_id1600.png",11,0,0,1,,1.8
3093,"Devil Horns",1.8,,1,186,1,5,2,"chara_id3010.png",11,0,0,1,,1.8
3094,"Pumking's Tunic",1.8,,1,187,1,6,2,"chara_id4002.png",11,0,0,1,,1.8
3095,"Pumking's Boots",1.8,,1,188,1,7,2,"chara_id6002.png",11,0,0,1,,1.8
3096,"Leon's Bandana",1.8,"Leon's Bandana",1,189,1,0,2,"chara_id3012.png",11,0,0,1,,1.8
3097,"Archibald's Fedora",1.8,"Archibald's Fedora",1,190,1,1,2,"chara_id3011.png",11,0,0,1,,1.8
3098,"Wataboshi (Brown)",1.8,"Wataboshi (Brown)",1,318,1,0,2,"chara_id1080.png",11,0,0,1,,1.8
3099,"Wataboshi (Blue & Green)",1.8,"Wataboshi (Blue & Green)",1,319,1,1,2,"chara_id1081.png",11,0,0,1,,1.8
3100,"Melen's Silk Hat",1.8,"Melen's Silk Hat",1,150,1,0,2,"chara_id3013.png",11,0,0,1,,1.8
3101,"Type α Vortex Finder II",3.2,"Use this item during a raid to discover a vortex.Discover a vortex being capable of fighting against a powerful RAID BOSS (MAX HP5,000).",0,80,1,10,2,"item_id076_1.png",11,0,0,1,,3.2
3102,"Type α Vortex Finder IIx12",27,"Use this item during a raid to discover a vortex.Discover a vortex being capable of fighting against a powerful RAID BOSS (MAX HP5,000).",0,80,12,11,2,"item_id076_10.png",11,0,0,1,,27
3103,"Type α Vortex Finder III",27,"Use this item during a raid to discover a vortex.Discover a vortex being capable of fighting against an extremely powerful RAID BOSS (MAX HP50,000).",0,81,1,12,2,"item_id077_1.png",11,79,0,1,,27
3104,"Rosso's Glasses",1.8,"Rosso's Glasses",1,168,1,0,2,"chara_id3300.png",11,0,0,1,,1.8
3105,"Super electromagnetic balls",1.8,"Super electromagnetic balls",1,364,1,1,2,"chara_id8006.png",11,0,0,1,,1.8
3106,"Drone",1.8,"Drone",1,365,1,2,2,"chara_id8004.png",11,0,0,1,,1.8
3107,"Type α Vortex Finder IV",27,"Discover a vortex being capable of fighting against The Red Death (HP50,000).",0,83,1,3,2,"item_id079_1.png",11,79,0,1,,27
3108,"Type α Vortex Finder V",27,"Discover a vortex being capable of fighting against The Black Death (HP50,000).",0,84,1,4,2,"item_id078_1.png",11,79,0,1,,27
3109,"Short (Silver)",1.8,"Short (Silver)",1,371,1,233,2,"chara_id1115.png",11,0,0,1,,1.8
3110,"Short (Black)",1.8,"Short (Black)",1,372,1,234,2,"chara_id1117.png",11,0,0,1,,1.8
3111,"Short (Chocolate)",1.8,"Short (Chocolate)",1,373,1,235,2,"chara_id1118.png",11,0,0,1,,1.8
3112,"Very Short (White)",1.8,"Very Short (White)",1,374,1,236,2,"chara_id1133.png",11,0,0,1,,1.8
3113,"Very Short (Black)",1.8,"Very Short (Black)",1,376,1,237,2,"chara_id1137.png",11,0,0,1,,1.8
3114,"Very Short (Deep Blue)",1.8,"Very Short (Deep Blue)",1,377,1,238,2,"chara_id1142.png",11,0,0,1,,1.8
3115,"Pigtails(Blonde)",1.8,"Pigtails(Blonde)",1,378,1,239,2,"chara_id1170.png",11,0,0,1,,1.8
3116,"Pigtails(White)",1.8,"Pigtails(White)",1,380,1,240,2,"chara_id1173.png",11,0,0,1,,1.8
3117,"Pigtails(Black)",1.8,"Pigtails(Black)",1,381,1,241,2,"chara_id1177.png",11,0,0,1,,1.8
3118,"Pigtails(Deep Blue)",1.8,"Pigtails(Deep Blue)",1,382,1,242,2,"chara_id1178.png",11,0,0,1,,1.8
3119,"Two Ponytails(Blonde)",1.8,"Two Ponytails(Blonde)",1,383,1,243,2,"chara_id1190.png",11,0,0,1,,1.8
3120,"Two Ponytails(White)",1.8,"Two Ponytails(White)",1,384,1,244,2,"chara_id1193.png",11,0,0,1,,1.8
3121,"Two Ponytails(Chocolate)",1.8,"Two Ponytails(Chocolate)",1,385,1,245,2,"chara_id1198.png",11,0,0,1,,1.8
3122,"Two Ponytails(Pink)",1.8,"Two Ponytails(Pink)",1,386,1,246,2,"chara_id1201.png",11,0,0,1,,1.8
3123,"Carl Long (White)",1.8,"Carl Long (White)",1,388,1,247,2,"chara_id1153.png",11,0,0,1,,1.8
3124,"Carl Long (Chocolate)",1.8,"Carl Long (Chocolate)",1,389,1,248,2,"chara_id1158.png",11,0,0,1,,1.8
3125,"Carl Long (Pink)",1.8,"Carl Long (Pink)",1,391,1,249,2,"chara_id1161.png",11,0,0,1,,1.8
3126,"Abyss ",1.8,"Abyss ",1,151,1,0,2,"chara_id8007.png",11,0,0,1,,1.8
3127,"Abyss (Rresurrected)",1.8,"Abyss (Rresurrected)",1,399,1,1,2,"chara_id8008.png",11,0,0,1,,1.8
3128,"Detection Rod 2",1.62,"Discover a vortex during a raid.Vortex discovered now: Maggot's secret activities",0,90,1,3,2,"item_id0112_1.png",11,0,0,1,,1.62
3129,"Detection Rod 2*12",16.2,"Discover a vortex during a raid.Vortex discovered now: Maggot's secret activities",0,90,12,4,2,"item_id0112_10.png",11,0,0,1,,16.2
3130,"Detection Rod 3",16.2,"Discover a vortex for Piece of core (Red).",0,91,1,5,2,"item_id0113_1.png",11,78,0,1,,16.2
3131,"Detection Rod 4",16.2,"Discover a vortex for Piece of core (Yellow).",0,92,1,6,2,"item_id0114_1.png",11,78,0,1,,16.2
3132,"Little Divine Beast",1.8,"Little Divine Beast",1,419,1,0,2,"chara_id8009.png",11,0,0,1,,1.8
3133,"Ayn's Overcoat",1.8,"Ayn's Overcoat",1,420,1,1,2,"chara_id7001.png",11,0,0,1,,1.8
3134,"Masque de Frum",1.8,"Masque de Frum",1,432,1,0,2,"chara_id3014.png",11,0,0,1,,1.8
3135,"Masque de Renard Blanc",1.8,"Masque de Renard Blanc",1,433,1,1,2,"chara_id3015.png",11,0,0,1,,1.8
3136,"Masque de Renard Noir",1.8,"Masque de Renard Noir",1,434,1,2,2,"chara_id3016.png",11,0,0,1,,1.8
3137,"Pochette (Blanche)",1.8,"Pochette (Blanche)",1,436,1,3,2,"chara_id1703.png",11,0,0,1,,1.8
3138,"Pochette (Rouge)",1.8,"Pochette (Rouge)",1,437,1,4,2,"chara_id1704.png",11,0,0,1,,1.8
3139,"Pochette (Violet)",1.8,"Pochette (Violet)",1,438,1,5,2,"chara_id1705.png",11,0,0,1,,1.8
3140,"Yukata (Papillon)",1.8,"Yukata (Papillon)",1,441,1,6,2,"chara_id2008.png",11,0,0,1,,1.8
3141,"Yukata (Volubilis)",1.8,"Yukata (Volubilis)",1,442,1,7,2,"chara_id2009.png",11,0,0,1,,1.8
3142,"Geta (Rouge)",1.8,"Geta (Rouge)",1,444,1,8,2,"chara_id6004.png",11,0,0,1,,1.8
3143,"Geta (Blanc)",1.8,"Geta (Blanc)",1,445,1,9,2,"chara_id6005.png",11,0,0,1,,1.8
3144,"Kayaributa",1.8,"Kayaributa",1,439,1,10,2,"chara_id8010.png",11,0,0,1,,1.8
3145,"Walken's Coffin",1.8,"Walken's Coffin",1,229,1,11,2,"chara_id8005.png",11,0,0,1,,1.8
3146,"Pendulum 2",1.62,"You find a vortex to collect the White Pearl. ",0,96,1,0,2,"item_id0116_1.png",11,0,0,1,,1.62
3147,"Pendulum 2 * 12",16.2,"You find a vortex to collect the White Pearl. ",0,96,12,1,2,"item_id0116_10.png",11,0,0,1,,16.2
3148,"Pendulum 3",1.62,"You find a vortex to collect the Black Pearl.",0,97,1,2,2,"item_id0119_1.png",11,0,0,1,,1.62
3149,"Pendulum 3 * 12",16.2,"You find a vortex to collect the Black Pearl.",0,97,12,3,2,"item_id0119_10.png",11,0,0,1,,16.2
3150,"Pendulum 4",16.2,"You find a vortex to collect the White Pearl. ",0,98,1,4,2,"item_id0117_1.png",11,78,0,1,,16.2
3151,"Pendulum 5",16.2,"You find a vortex to collect the Black Pearl.",0,99,1,5,2,"item_id0118_1.png",11,78,0,1,,16.2
3152,"Vis",1.8,"Vis",1,298,1,8,2,"chara_id3018.png",11,0,0,1,,1.8
3153,"Masque de momie ",1.8,"Masque de momie ",1,299,1,9,2,"chara_id3017.png",11,0,0,1,,1.8
3154,"Costume de momie ",1.8,"Costume de momie ",1,300,1,10,2,"chara_id2010.png",11,0,0,1,,1.8
3155,"Manteau Sinistre ",1.8,"Manteau Sinistre ",1,301,1,11,2,"chara_id7002.png",11,0,0,1,,1.8
3156,"Masque de Max",1.8,"Masque de Max",1,148,1,12,2,"chara_id3301.png",11,0,0,1,,1.8
3157,"Capuchon de Max",1.8,"Capuchon de Max",1,226,1,13,2,"chara_id1409.png",11,0,0,1,,1.8
3158,"dummy",1.8,"dummy",1,482,1,0,2,"chara_id1086.png",11,0,0,1,,1.8
3159,"dummy",1.8,"dummy",1,483,1,1,2,"chara_id1087.png",11,0,0,1,,1.8
3160,"dummy",1.8,"dummy",1,492,1,250,2,"chara_id1210.png",11,0,0,1,,1.8
3161,"dummy",1.8,"dummy",1,493,1,251,2,"chara_id1211.png",11,0,0,1,,1.8
3162,"dummy",1.8,"dummy",1,494,1,252,2,"chara_id1212.png",11,0,0,1,,1.8
3163,"dummy",1.8,"dummy",1,495,1,253,2,"chara_id1215.png",11,0,0,1,,1.8
3164,"dummy",1.8,"dummy",1,498,1,4,2,"chara_id2012.png",11,0,0,1,,1.8
3165,"dummy",1.8,"dummy",1,499,1,5,2,"chara_id2013.png",11,0,0,1,,1.8
3166,"dummy",9,"dummy",3,204,1,0,2,"chara_id9000.png",11,0,0,1,,9
3168,"dummy",1.8,"dummy",1,520,1,0,2,"chara_id7006.png",11,0,0,1,,1.8
3167,"Old Demon Slayer's Word",1.8,"Advance to the next area of Specter of Forest",0,129,1,0,2,"item_id123.png",11,0,0,1,,1.8
3169,"Vanity Tips *1",1.4,"Vanity Tips *1",4,10021,1,10,2,"chara_id10013.png",11,0,0,1,,1.4
3170,"Vanity Tips *12",13.5,"Vanity Tips *12",4,10021,12,11,2,"chara_id10013_12.png",11,0,0,1,,13.5
3171,"Lunacy Tips *1",1.8,"Lunacy Tips *1",4,10022,1,12,2,"chara_id10014.png",11,0,0,1,,1.8
3172,"Lunacy Tips *12",18,"Lunacy Tips *12",4,10022,12,13,2,"chara_id10014_12.png",11,0,0,1,,18
3173,"dummy",1.8,"dummy",1,545,1,0,2,"chara_id1900.png",11,0,0,1,,1.8
3174,"Browning's Attaché Case",1.8,"Browning's Attaché Case",1,228,1,0,2,"chara_id1730.png",11,0,0,1,,1.8
3175,"Browning's Hat (New)",1.8,"Browning's Hat (New)",1,553,1,1,2,"chara_id3019.png",11,0,0,1,,1.8
3176,"Hibiscus (White)",1.8,"Hibiscus (White)",1,567,1,10,2,"chara_id3025.png",11,0,0,1,,1.8
3177,"Hibiscus (Blue)",1.8,"Hibiscus (Blue)",1,568,1,11,2,"chara_id3026.png",11,0,0,1,,1.8
3178,"Swimming Ring (Donut)",1.8,"Swimming Ring (Donut)",1,570,1,2,2,"chara_id3802.png",11,0,0,1,,1.8
3179,"Beach Parasol (Black)",1.8,"Beach Parasol (Black)",1,572,1,3,2,"chara_id8012.png",11,0,0,1,,1.8
3180,"Sailor Swim Top (Emerald)",1.8,"Sailor Swim Top (Emerald)",1,574,1,4,2,"chara_id4003.png",11,0,0,1,,1.8
3181,"Sailor Swim Top (Black)",1.8,"Sailor Swim Top (Black)",1,575,1,5,2,"chara_id4004.png",11,0,0,1,,1.8
3182,"Sailor Swim Bottom (Emerald)",1.8,"Sailor Swim Bottom (Emerald)",1,577,1,6,2,"chara_id5004.png",11,0,0,1,,1.8
3183,"Sailor Swim Bottom (Black)",1.8,"Sailor Swim Bottom (Black)",1,578,1,7,2,"chara_id5005.png",11,0,0,1,,1.8
3184,"Ribbon Beach Sandals (Emerald)",1.8,"Ribbon Beach Sandals (Emerald)",1,580,1,8,2,"chara_id6006.png",11,0,0,1,,1.8
3185,"Ribbon Beach Sandals (Black)",1.8,"Ribbon Beach Sandals (Black)",1,581,1,9,2,"chara_id6007.png",11,0,0,1,,1.8
3186,"Hibiscus (White) Set",4.5,"Special promotion set for Hibiscus (White) and Witch Closet",1,567,1,0,2,"item_set_c000.png",11,65,0,1,,4.5
3187,"Hibiscus (Blue) Set",4.5,"Special promotion set for Hibiscus (Blue) and Witch Closet",1,568,1,1,2,"item_set_c001.png",11,65,0,1,,4.5
3188,"Detection Rod EX 3",1.62,"Discovers a vortex in a RAID when used. Discovered Vortex: Approaching the Monolith.",0,358,1,3,2,"item_id0113_1.png",11,0,0,1,,1.62
3189,"Detection Rod EX 3 *12",16.2,"Discovers a vortex in a RAID when used. Discovered Vortex: Approaching the Monolith. + Fire-starting stone*5",0,358,12,4,2,"item_id0113_10a.png",11,0,0,1,,16.2
3190,"Detection Rod EX 4",16.2,"Discovers a vortex in a RAID when used. Discovered Vortex: Approaching the Monolith. + Fire-starting stone*5 + Seal of Hades*1",0,359,1,5,2,"item_id0114_1a.png",11,78,0,1,,16.2
3191,"Detection Rod EX 5",16.2,"Discovers a vortex in a RAID when used. Discovered Vortex: Approaching the Monolith.",0,360,1,6,2,"item_id0115_1.png",11,78,0,1,,16.2
3192,"Doll Shoes (Blue)",1.8,"Doll Shoes (Blue)",1,611,1,0,2,"chara_id6009.png",11,0,0,1,,1.8
3193,"Doll Shoes (Black)",1.8,"Doll Shoes (Black)",1,612,1,1,2,"chara_id6010.png",11,0,0,1,,1.8
3194,"Demon's Compass (Green)",0.5,"If you achieve the required progression level, this area's boss quest will appear. If there is no progressing area, random boss quest will appear.",0,376,1,0,2,"item_id376.png",11,0,0,1,,0.5
3195,"β Vortex Detector III",3.2,"Discovers a vortex when used in a RAID.",0,368,1,10,2,"item_id081_1.png",11,0,0,1,,3.2
3196,"β Vortex Detector III *12",27,"Discovers a vortex when used in a RAID.",0,368,12,11,2,"item_id081_10.png",11,0,0,1,,27
